iterations,fitness,time,fevals
0,0.0234467715408,2.291629651,1000
10,0.024552023751,4.586907475,2100
20,0.0249798686282,6.901632854,3200
30,0.0246847112059,9.195977364,4300
40,0.0243740354589,11.496265533,5400
50,0.0251138389822,13.811261839,6500
60,0.0238155896761,16.109327513,7600
70,0.023928897051,18.418269079,8700
80,0.025292754396,20.734035139,9800
90,0.0240733133852,23.022238862,10900
100,0.0243916720948,25.317285308,12000
110,0.0242298194945,27.60759422,13100
120,0.0235858888487,29.911987278,14200
130,0.0249852283629,32.207142218,15300
140,0.0238969647314,34.502631432,16400
150,0.0240603578449,36.791627045,17500
160,0.0245673992515,39.08818168,18600
170,0.024671791118,41.377813383,19700
180,0.0255056546502,43.677842773,20800
190,0.0242405037211,45.973995804,21900
200,0.0236256531869,48.283946519,23000
210,0.0235712794377,50.58193709,24100
220,0.0240649695357,52.892333754,25200
230,0.0241463436698,55.213953713,26300
240,0.0237199781374,57.522878851,27400
250,0.0247001198904,59.857953194,28500
260,0.0238162359654,62.171539308,29600
270,0.0250700255589,64.467377905,30700
280,0.0240465773301,66.771685253,31800
290,0.0245863920353,69.062269742,32900
300,0.0242542146434,71.3732808,34000
310,0.0247165368419,73.676451046,35100
320,0.0251970320697,75.96849295,36200
330,0.0235693331811,78.263377892,37300
340,0.0245076355412,80.562893158,38400
350,0.0240299789951,82.869443125,39500
360,0.0244466785613,85.166374945,40600
370,0.0237104805525,87.466599907,41700
380,0.0243726878518,89.772990961,42800
390,0.0240507848605,92.070513968,43900
400,0.0245342374149,94.37136631,45000
410,0.0244430494387,96.691682992,46100
420,0.0242971123821,98.998696871,47200
430,0.0240537804177,101.285175457,48300
440,0.0240745263703,103.585211614,49400
450,0.0248712899562,105.889329289,50500
460,0.0252657796509,108.187033326,51600
470,0.023680751328,110.48420544,52700
480,0.0246612205694,112.781318839,53800
490,0.0234746153427,115.082561295,54900
500,0.0242184215018,117.383695847,56000
510,0.0251385528903,119.693570342,57100
520,0.0241005204386,122.002545136,58200
530,0.0235250297543,124.30342005,59300
540,0.0250289250519,126.620173608,60400
550,0.0235198522747,128.920717803,61500
560,0.0241691101365,131.227147161,62600
570,0.0251256063057,133.560897508,63700
580,0.0243146029324,135.8599939,64800
590,0.0246443656804,138.161408199,65900
600,0.0241058886902,140.478278383,67000
610,0.0238715765397,142.804249153,68100
620,0.0235075269327,145.10255981,69200
630,0.025588298153,147.388100418,70300
640,0.024154959761,149.681790742,71400
650,0.0237588853049,151.994899296,72500
660,0.0238856151949,154.290056133,73600
670,0.0246747943285,156.577385239,74700
680,0.0259228075192,158.877305659,75800
690,0.0247832588412,161.154660092,76900
700,0.0240117379222,163.446337509,78000
710,0.024331378246,165.730191404,79100
720,0.0252855656604,168.019505385,80200
730,0.0237559958346,170.334677428,81300
740,0.0229634570689,172.631835378,82400
750,0.0240906693606,174.922020551,83500
760,0.0244315627419,177.204242586,84600
770,0.0231907190277,179.486633265,85700
780,0.0242439090128,181.778608912,86800
790,0.0241271654114,184.063456638,87900
800,0.0243795337142,186.367440734,89000
810,0.0232974548256,188.658553947,90100
820,0.0234302224856,190.947278525,91200
830,0.023682271747,193.243017913,92300
840,0.0238430031806,195.557866777,93400
850,0.0239552360217,197.862438847,94500
860,0.0239346105912,200.156546846,95600
870,0.0248279086523,202.45237543,96700
880,0.0245799755301,204.784950072,97800
890,0.0242739161268,207.071108373,98900
900,0.0245582365029,209.366716642,100000
910,0.0240684097481,211.651978686,101100
920,0.023606310869,213.949348256,102200
930,0.0260917526318,216.243599434,103300
940,0.0243532564832,218.537554612,104400
950,0.0244918103972,220.827098784,105500
960,0.0245788923483,223.128336979,106600
970,0.0241702267227,225.426422922,107700
980,0.0235237155203,227.735912799,108800
990,0.0238593536222,230.03251973,109900
1000,0.0241970730254,232.344679947,111000
1010,0.0246471514243,234.642383349,112100
1020,0.0243524897365,236.9619696,113200
1030,0.0249999461025,239.265367135,114300
1040,0.0236729856451,241.57779984,115400
1050,0.0239983696245,243.872336247,116500
1060,0.0241504642233,246.161185298,117600
1070,0.0245753478265,248.459509259,118700
1080,0.0240289167742,250.752211992,119800
1090,0.0249132766853,253.048846863,120900
1100,0.0242161520231,255.359537927,122000
1110,0.0238454334935,257.646296925,123100
1120,0.0257998064736,259.943558308,124200
1130,0.0248960006581,262.235862125,125300
1140,0.0237196213786,264.532724438,126400
1150,0.0246198295931,266.858575776,127500
1160,0.0239697898805,269.173801408,128600
1170,0.0237912939736,271.47083741,129700
1180,0.023725324759,273.763544004,130800
1190,0.0239620419717,276.061601869,131900
1200,0.0243547281338,278.394923212,133000
1210,0.0251809322257,280.704602423,134100
1220,0.0243543974401,282.997685894,135200
1230,0.0241583613074,285.288563004,136300
1240,0.025140330293,287.575076867,137400
1250,0.0243161425837,289.874333836,138500
1260,0.0243396901746,292.177198682,139600
1270,0.024539175965,294.488131734,140700
1280,0.0248895629296,296.786013155,141800
1290,0.0246326734591,299.080092213,142900
1300,0.0245340103507,301.3796783,144000
1310,0.0242324305882,303.67892645,145100
1320,0.0240478861595,305.988530083,146200
1330,0.0237627893346,308.297721928,147300
1340,0.0267860100209,310.591995296,148400
1350,0.0241410432802,312.883473461,149500
1360,0.0254559672532,315.182350839,150600
1370,0.0250921850999,317.487406269,151700
1380,0.0236901505395,319.816860384,152800
1390,0.0246721873464,322.118901585,153900
1400,0.0237378874681,324.419954103,155000
1410,0.0239362934761,326.732498971,156100
1420,0.024014041877,329.028956675,157200
1430,0.0237834990925,331.327563336,158300
1440,0.0242449913969,333.626474025,159400
1450,0.0236881057448,335.924388309,160500
1460,0.0234144685208,338.230146125,161600
1470,0.0247845943565,340.535396997,162700
1480,0.0245599720527,342.840068433,163800
1490,0.0245347560651,345.135487835,164900
1500,0.0251436157454,347.426740896,166000
1510,0.0238471236594,349.720732629,167100
1520,0.0236372907751,352.022195632,168200
1530,0.0242354477886,354.346164187,169300
1540,0.024921712161,356.640391967,170400
1550,0.0248995285929,358.941009404,171500
1560,0.0239809031425,361.249493128,172600
1570,0.0232076587167,363.552827105,173700
1580,0.0252276521984,365.854344178,174800
1590,0.0245859369732,368.155669694,175900
1600,0.0239589363855,370.444510034,177000
1610,0.0236314671513,372.751350477,178100
1620,0.0252661324159,375.051942177,179200
1630,0.0244533148322,377.355204799,180300
1640,0.0242260123676,379.668630659,181400
1650,0.0263985359226,381.986879151,182500
1660,0.0247112783698,384.292833367,183600
1670,0.0245948236624,386.581148256,184700
1680,0.024371114809,388.896088299,185800
1690,0.0252844082476,391.195224243,186900
1700,0.0236752773618,393.503216189,188000
1710,0.0242132167198,395.836180173,189100
1720,0.02453005749,398.160764643,190200
1730,0.0240083456429,400.481660865,191300
1740,0.0241394534754,402.78504585,192400
1750,0.0240680621401,405.067880784,193500
1760,0.0268045330364,407.366307834,194600
1770,0.0239811201926,409.655270573,195700
1780,0.0233866859304,411.943799229,196800
1790,0.023998501073,414.225393252,197900
1800,0.0231749707691,416.510804739,199000
1810,0.0239412052429,418.797208232,200100
1820,0.0234922127586,421.100177644,201200
1830,0.0237408772453,423.410252855,202300
1840,0.0247042011342,425.72563456,203400
1850,0.0240654094002,428.023076421,204500
1860,0.0245698373859,430.317060054,205600
1870,0.0241652039682,432.61187878,206700
1880,0.0241274123097,434.940973984,207800
1890,0.0239938695208,437.247786168,208900
1900,0.0241925978738,439.556172971,210000
1910,0.0237074026137,441.8538764,211100
1920,0.0254614837707,444.141275545,212200
1930,0.0235929563332,446.442582981,213300
1940,0.0246912716282,448.746602829,214400
1950,0.0238925765367,451.043736261,215500
1960,0.0230143219237,453.341993809,216600
1970,0.0246867592564,455.639815952,217700
1980,0.0255757667777,457.939809836,218800
1990,0.0235294415513,460.239074201,219900
2000,0.0246056241355,462.531850759,221000
2010,0.0246402255329,464.84717949,222100
2020,0.0241341396954,467.142385426,223200
2030,0.0245154853848,469.444370615,224300
2040,0.0244230181214,471.740157262,225400
2050,0.025043098759,474.027714158,226500
2060,0.0244293146369,476.320147802,227600
2070,0.0244891538522,478.638005355,228700
2080,0.0236996444643,480.927936692,229800
2090,0.0239644466141,483.239824833,230900
2100,0.0248771845307,485.552134209,232000
2110,0.0234824763856,487.856767,233100
2120,0.0240631246791,490.157189622,234200
