iterations,fitness,time,fevals
0,0.0231102084847,2.336299986,1000
10,0.0251260887471,4.648824052,2100
20,0.0241538896831,6.955909335,3200
30,0.0237225104607,9.273899466,4300
40,0.0247715025741,11.598559202,5400
50,0.0242797727225,13.915420827,6500
60,0.0240498789272,16.234819399,7600
70,0.0235943854835,18.56630188,8700
80,0.0247763829688,20.871863011,9800
90,0.0241346900228,23.178149731,10900
100,0.0248762091124,25.507993453,12000
110,0.0246715891398,27.811294068,13100
120,0.0252375735371,30.140963232,14200
130,0.0235276083838,32.468738962,15300
140,0.0239004010576,34.796622026,16400
150,0.0242433504972,37.137162646,17500
160,0.024057915198,39.467831737,18600
170,0.024550604428,41.796468413,19700
180,0.0240881914637,44.160672313,20800
190,0.0235213913723,46.548736597,21900
200,0.024815756024,48.912726159,23000
210,0.024979788446,51.251695545,24100
220,0.0236466319442,53.566625669,25200
230,0.0241495420907,55.893432637,26300
240,0.0236868539078,58.23807809,27400
250,0.0241850450686,60.562573789,28500
260,0.0246163344314,62.878937237,29600
270,0.0243645949668,65.194492589,30700
280,0.0246123139733,67.530473954,31800
290,0.0244995782639,69.899932361,32900
300,0.0240047435123,72.237577559,34000
310,0.0230820834317,74.573463342,35100
320,0.0242345973706,76.895544816,36200
330,0.0241014112779,79.217876259,37300
340,0.0247852591918,81.558171754,38400
350,0.0241615491048,83.880684711,39500
360,0.0253136003025,86.209925273,40600
370,0.0242696811595,88.548201548,41700
380,0.0236473797652,90.875522582,42800
390,0.0236683683352,93.211248653,43900
400,0.0244266208945,95.53181791,45000
410,0.0237440127244,97.861323687,46100
420,0.0234684185768,100.182447766,47200
430,0.0248597158595,102.497583849,48300
440,0.0255144778744,104.860356704,49400
450,0.023870624,107.194144644,50500
460,0.0234321388407,109.520243494,51600
470,0.0273422712668,111.854466854,52700
480,0.0235927789839,114.170846197,53800
490,0.0262115901618,116.470104905,54900
500,0.0242264690613,118.799749199,56000
510,0.0238703472773,121.128241709,57100
520,0.0246962594414,123.427703554,58200
530,0.0245584781293,125.736916183,59300
540,0.0234674329645,128.056588994,60400
550,0.0242583097774,130.393151334,61500
560,0.0246176589892,132.727166848,62600
570,0.0238051793416,135.061879034,63700
580,0.0234724972319,137.381293176,64800
590,0.0238816544663,139.719236991,65900
600,0.0235497560671,142.054454803,67000
610,0.0244936921061,144.383217849,68100
620,0.02364133467,146.71395536,69200
630,0.0232838238119,149.062171323,70300
640,0.0232934763131,151.400711578,71400
650,0.025011204238,153.720249554,72500
660,0.0240106176047,156.064729318,73600
670,0.024167006489,158.385227167,74700
680,0.0240449319192,160.69994078,75800
690,0.0238122387418,163.015780774,76900
700,0.0246698791227,165.372225974,78000
710,0.0245745303404,167.727205521,79100
720,0.0247218861987,170.058480645,80200
730,0.0235124174273,172.405255828,81300
740,0.0241597777203,174.762910051,82400
750,0.0237296683578,177.092420226,83500
760,0.0258687145346,179.440091863,84600
770,0.0234305614623,181.767425185,85700
780,0.0251173365948,184.124685764,86800
790,0.0254944822162,186.451442951,87900
800,0.0241996077348,188.776973188,89000
810,0.0261413178259,191.092424575,90100
820,0.0236553163863,193.452794717,91200
830,0.0244661724384,195.820674426,92300
840,0.0248500426606,198.137561817,93400
850,0.0245413890656,200.484686565,94500
860,0.0248409843671,202.813395382,95600
870,0.023318696679,205.138072465,96700
880,0.0238314845398,207.478979164,97800
890,0.0239490051455,209.799008847,98900
900,0.0236287443817,212.134682859,100000
910,0.024755678584,214.471275047,101100
920,0.0242764454979,216.815876032,102200
930,0.0242821425981,219.14410768,103300
940,0.0239176665591,221.466599529,104400
950,0.0266936056946,223.77101398,105500
960,0.0243492635953,226.080229581,106600
970,0.0245766468774,228.691575783,107700
980,0.0247346856289,231.214216082,108800
990,0.024314949095,233.560082947,109900
1000,0.0246100577749,235.936703449,111000
1010,0.0236690996308,238.285643563,112100
1020,0.0247689142829,240.653573014,113200
1030,0.0241761616456,243.016630052,114300
1040,0.0236550323995,245.367200828,115400
1050,0.0240810806236,247.796057438,116500
1060,0.0239189013476,250.153045474,117600
1070,0.0248529738425,252.524214177,118700
1080,0.024198273454,254.873449262,119800
1090,0.0253098103597,257.246239141,120900
1100,0.0256696798955,259.601491281,122000
1110,0.0242804253559,261.957398079,123100
1120,0.0248499181227,264.308209452,124200
1130,0.0240684543825,266.675644666,125300
1140,0.0235344580321,269.047444524,126400
1150,0.0246446695061,271.390299444,127500
1160,0.0241284116937,273.773965153,128600
1170,0.0246316269324,276.122755599,129700
1180,0.0237011397727,278.464741947,130800
1190,0.025134700449,280.823144509,131900
1200,0.0238032686848,283.174240583,133000
1210,0.0244127412565,285.529480206,134100
1220,0.0230254203539,287.908269323,135200
1230,0.0243543020426,290.252991736,136300
1240,0.0244029547274,292.603547581,137400
1250,0.0241151746829,294.966475979,138500
1260,0.0241434360265,297.328010398,139600
1270,0.0247170024111,299.712788819,140700
1280,0.026923153442,302.084275133,141800
1290,0.0239080290331,304.424281693,142900
1300,0.0259280309648,306.769667046,144000
1310,0.0242126347939,309.129549762,145100
1320,0.0234274683768,311.499475707,146200
1330,0.0253303042687,313.873637844,147300
1340,0.0247431300934,316.301274356,148400
1350,0.0247818333956,318.652913854,149500
1360,0.0245513898907,321.033097727,150600
1370,0.0234388584692,323.385468127,151700
1380,0.0236776362081,325.73699623,152800
1390,0.0240657983921,328.28403962,153900
1400,0.0240770997299,330.988149942,155000
1410,0.024723243016,333.495634745,156100
1420,0.0242920976908,335.967774651,157200
1430,0.0239107606103,338.420153059,158300
1440,0.0241933277189,340.861644261,159400
1450,0.0233442439211,343.295843567,160500
1460,0.0234339725244,345.731717191,161600
1470,0.024717370432,348.162982347,162700
1480,0.0235512428205,350.609931196,163800
1490,0.0254302779589,353.039706449,164900
1500,0.0241224140643,355.483948889,166000
1510,0.0231983158883,357.945519511,167100
1520,0.0245156464034,360.393475796,168200
1530,0.0238185309678,362.831250164,169300
1540,0.0243508278353,365.278732436,170400
1550,0.0239381823458,367.721711449,171500
1560,0.0242633417591,370.172005352,172600
1570,0.0245576639932,372.622634965,173700
1580,0.0243851798048,375.062369496,174800
1590,0.0235372435431,377.515749329,175900
1600,0.0235282988876,379.959484337,177000
1610,0.0232157790273,382.413634583,178100
1620,0.0234536797043,384.858448366,179200
1630,0.0242853013776,387.337374415,180300
1640,0.0240215821276,389.79926627,181400
1650,0.0230952168607,392.236112923,182500
1660,0.0239170699409,394.710462565,183600
1670,0.0236368081567,397.144946359,184700
1680,0.0240338932077,399.595948677,185800
1690,0.0243151881618,402.05889341,186900
1700,0.0244682145807,404.48087658,188000
1710,0.0253547386056,406.978086096,189100
1720,0.0238447435776,409.425038952,190200
1730,0.0238433229618,411.883695151,191300
1740,0.0241626622473,414.3337068,192400
