iterations,fitness,time,fevals
0,0.0277684845862,0.00110198699986,289
10,0.0331352741309,0.00207511400004,477
20,0.0342705363834,0.00305567300165,660
30,0.0366137321981,0.00400595999963,845
40,0.0410540434445,0.00496232099977,1030
50,0.0434680544404,0.00591062799867,1218
60,0.0436069075964,0.00688941699991,1404
70,0.044785963144,0.00774983199881,1592
80,0.0462363090485,0.00866609199875,1781
90,0.0458683541183,0.00954260999788,1972
100,0.0480062396428,0.0104570759977,2167
110,0.0480286752051,0.0113637299983,2352
120,0.0492102252006,0.0122503029997,2536
130,0.0478894413633,0.0131620569991,2721
140,0.0512281720721,0.0140220969988,2904
150,0.050787897159,0.0151792430006,3088
160,0.0511506288647,0.0160964030038,3279
170,0.0557884898975,0.0169800930053,3469
180,0.0557884898975,0.0178925450055,3656
190,0.0531839860403,0.018751327003,3843
200,0.0556329414755,0.0196083330011,4027
210,0.0564671218916,0.0204674380002,4213
220,0.0570725918673,0.0213159190025,4401
230,0.057316552668,0.0221550100032,4591
240,0.0579067266879,0.0229532280027,4774
250,0.0579067266879,0.0237615990009,4959
260,0.0581208574457,0.0245637830012,5149
270,0.0589561047826,0.0253948470017,5336
280,0.0587378903385,0.026209321004,5518
290,0.0556504086804,0.0270622760036,5707
300,0.0586616833327,0.0278905230043,5895
310,0.0586616833327,0.0286782150069,6089
320,0.057021386848,0.0294640720094,6279
330,0.0588267517335,0.0303318560109,6468
340,0.0594938604576,0.0311466280109,6658
350,0.0611150268451,0.0319575980102,6844
360,0.0597527560531,0.0327507020083,7033
370,0.0592270195402,0.0335645650084,7222
380,0.0600689873256,0.0343822150062,7413
390,0.0600689873256,0.0351958580068,7599
400,0.0615067795821,0.035970282006,7780
410,0.0615067795821,0.0367567460053,7967
420,0.0629261908762,0.0375558240048,8147
430,0.0622973547289,0.0383686130044,8333
440,0.0612248136306,0.0391725930058,8518
450,0.0604552616321,0.0399313860034,8703
460,0.0603133221907,0.0407159990064,8894
470,0.0603133221907,0.0415122520062,9078
480,0.0621204674097,0.042316769006,9264
490,0.064309112173,0.0430919820064,9447
500,0.062011764935,0.0438674310062,9638
510,0.0676560965817,0.0449511600091,9825
520,0.069229692036,0.0457843650074,10010
530,0.0672613517896,0.0465905370074,10199
540,0.0642585256711,0.0474441090082,10374
550,0.0664567805231,0.0482638460089,10561
560,0.0653778661468,0.0490596280069,10746
570,0.0717034220318,0.0498543050089,10932
580,0.0676975597244,0.0506080190098,11116
590,0.0676204127944,0.0513841910106,11300
600,0.066232427135,0.0521579060078,11487
610,0.0649255328817,0.0529651780053,11668
620,0.0675238780053,0.0537194000062,11855
630,0.066350643407,0.0544902500042,12045
640,0.0660390850903,0.0552626820063,12231
650,0.0683355215362,0.0560664680052,12418
660,0.0683355215362,0.0568528200056,12609
670,0.0683355215362,0.0576227740057,12797
680,0.0661902741735,0.0583767440075,12980
690,0.0665203792914,0.0591424300073,13169
700,0.0691092002847,0.0600416420057,13356
710,0.0686417661044,0.0608515480053,13538
720,0.0689844415047,0.0616474520066,13724
730,0.0747622100688,0.0624581630072,13906
740,0.0747622100688,0.0632414840074,14088
750,0.0747622100688,0.0639844280049,14274
760,0.075568814547,0.0647253460047,14455
770,0.0741214582914,0.065450392005,14641
780,0.0741214582914,0.0662692010046,14831
790,0.0741214582914,0.0670936490023,15022
800,0.0741214582914,0.0678627170018,15209
810,0.0741214582914,0.068591995001,15397
820,0.0749117430044,0.0692814370013,15583
830,0.0749117430044,0.0699356000005,15770
840,0.0741730472239,0.0706454289975,15957
850,0.0749755982571,0.0713525409956,16146
860,0.0741214582914,0.0720980599945,16331
870,0.0744003224266,0.0728654319937,16523
880,0.071722743478,0.0736115409964,16712
890,0.0734312262468,0.0747094979961,16901
900,0.071722743478,0.0755695439984,17080
910,0.0717478890746,0.0763652360001,17266
920,0.071722743478,0.0772481450003,17453
930,0.0707246617234,0.0781031980005,17639
940,0.0714428611957,0.0788702700011,17824
950,0.0706879022833,0.0796434860022,18012
960,0.072339258084,0.0804283390025,18195
970,0.0712061430149,0.0812098060014,18378
980,0.0725845520184,0.0820058950048,18562
990,0.0731160393279,0.0827496460042,18750
1000,0.072033638442,0.0834773590032,18936
1010,0.071290047247,0.0842356660032,19128
1020,0.073281611966,0.0849984460037,19313
