iterations,fitness,time,fevals
0,0.0185571444657,1.78739974217e-05,11
10,0.019316714589,3.61959973816e-05,21
20,0.019925262124,5.48259995412e-05,31
30,0.0201945694069,7.58730020607e-05,41
40,0.0206753195364,9.71820008999e-05,51
50,0.021345124581,0.000117211002362,61
60,0.0233610286928,0.000130090000312,71
70,0.0236834058302,0.000144427998748,81
80,0.024315452444,0.000158455997735,91
90,0.0244873500336,0.000172710995685,101
100,0.0251307893393,0.000186704994121,111
110,0.0258985375882,0.000200889993721,121
120,0.0262186558299,0.000214885993046,131
130,0.0272197102741,0.000229181991017,141
140,0.0272197102741,0.000244101989665,151
150,0.0275260359826,0.000258073989244,161
160,0.0277895658968,0.000272109988146,171
170,0.0282265412256,0.000286520986265,181
180,0.0287540897078,0.00030085198523,191
190,0.0292240227372,0.000315250985295,201
200,0.029542004655,0.000329892987793,211
210,0.0296496368189,0.000344691987266,221
220,0.0299279603778,0.000358920988219,231
230,0.0299279603778,0.000373997991119,241
240,0.0305636254817,0.000387803993362,251
250,0.0305636254817,0.000402969992138,261
260,0.0309918452887,0.000417007991928,271
270,0.0310504817754,0.000431427990407,281
280,0.0312000254173,0.000446254991402,291
290,0.0313699689296,0.000460663992271,301
300,0.0313843965864,0.000475377994007,311
310,0.0316321375969,0.000489653994009,321
320,0.0319835824863,0.000504248993821,331
330,0.0319835824863,0.000519078992511,341
340,0.0319835824863,0.000533730992174,351
350,0.0323308150752,0.000548139993043,361
360,0.032463252487,0.000562625991734,371
370,0.032463252487,0.000577531991439,381
380,0.0326617496197,0.00059267198958,391
390,0.0329802957048,0.000612737989286,401
400,0.0330220950922,0.000632506991678,411
410,0.0330220950922,0.000652549988445,421
420,0.0336303060532,0.000671910987876,431
430,0.033630561335,0.000691007990099,441
440,0.033630561335,0.000710705990059,451
450,0.033630561335,0.000730533989554,461
460,0.0336382026149,0.000749408987758,471
470,0.0342083780494,0.000816624986328,481
480,0.0345399633236,0.00083572798394,491
490,0.0346444071119,0.000853954981721,501
500,0.0348257938503,0.000871507982083,511
510,0.0350804781345,0.00089053298143,521
520,0.036015116192,0.000908210979105,531
530,0.0361753549138,0.000926590979361,541
540,0.0365622099441,0.000945642979786,551
550,0.0368866589448,0.00096515597761,561
560,0.0375202980884,0.000983456975518,571
570,0.0375202980884,0.00100358697455,581
580,0.0378467741776,0.00102260897256,591
590,0.0387263200676,0.00104092997208,601
600,0.0391664919009,0.00105917097244,611
610,0.0394815943271,0.00107684197064,621
620,0.0397686276969,0.00109508496826,631
630,0.0398693575114,0.00111460697008,641
640,0.0404769974084,0.00113310597226,651
650,0.0404769974084,0.00115313197239,661
660,0.0404769974084,0.00117336297262,671
670,0.0409481653641,0.00119195897423,681
680,0.0416095242122,0.00120936797612,691
690,0.0417153157486,0.00122782597828,701
700,0.0425401834517,0.00124548597887,711
710,0.0425401834517,0.00126543697843,721
720,0.0425401834517,0.00128536397824,731
730,0.0425401834517,0.00130527297733,741
740,0.0429639156621,0.00132450797537,751
750,0.0431651609856,0.00134367597275,761
760,0.0435517505237,0.00136281397499,771
770,0.0436238582934,0.00138173297455,781
780,0.0436238582934,0.00140161897434,791
790,0.0438034318207,0.00142082897582,801
800,0.0438034318207,0.00144060397361,811
810,0.0440791112344,0.0014588939739,821
820,0.0440791112344,0.00147854397073,831
830,0.0440791112344,0.00149857697033,841
840,0.0440791112344,0.00151827396985,851
850,0.0440791112344,0.00153794497237,861
860,0.0441860234002,0.00155701897529,871
870,0.0441860234002,0.00157727297483,881
880,0.0441860234002,0.00159704097678,891
890,0.0441860234002,0.00161693897462,901
900,0.0441860234002,0.00163684097424,911
910,0.0445198989561,0.00165600297623,921
920,0.0445198989561,0.00167554797736,931
930,0.0445198989561,0.00169518497569,941
940,0.0446890033485,0.0017142979741,951
950,0.0446890033485,0.00173426397305,961
960,0.0446890033485,0.00175406297421,971
970,0.0446890033485,0.00177382397305,981
980,0.0446890033485,0.00179362997369,991
990,0.0446890033485,0.00181368697304,1001
1000,0.0446890033485,0.00183360797018,1011
1010,0.0446890033485,0.00185345896898,1021
1020,0.0455252571172,0.00187159196867,1031
1030,0.0455252571172,0.00189166297059,1041
1040,0.0455252571172,0.00191128897131,1051
1050,0.0455252571172,0.00193133097127,1061
1060,0.0455252571172,0.00195569897187,1071
1070,0.0455252571172,0.00197566597126,1081
1080,0.0455252571172,0.00199555497238,1091
1090,0.0455252571172,0.00201584697425,1101
1100,0.0457412113238,0.0020349829756,1111
1110,0.0459856358587,0.00205407397516,1121
1120,0.0459856358587,0.00207392197626,1131
1130,0.0459856358587,0.00209395097772,1141
1140,0.0459856358587,0.00211404097718,1151
1150,0.0461678035187,0.00213318097667,1161
1160,0.0461678035187,0.00215283697617,1171
1170,0.0461678035187,0.00217275697651,1181
1180,0.0461678035187,0.00219258197831,1191
1190,0.0461678035187,0.00221237698133,1201
1200,0.0461678035187,0.00223212897981,1211
1210,0.0462972913435,0.0022511679781,1221
1220,0.0462972913435,0.00227090997578,1231
1230,0.0464569603816,0.00228991797485,1241
1240,0.0467753585799,0.00230811497386,1251
1250,0.0467753585799,0.00232831897301,1261
1260,0.0467753585799,0.00234812297276,1271
1270,0.0467753585799,0.00236817497353,1281
1280,0.0467753585799,0.00238821097446,1291
1290,0.0467753585799,0.00240816797668,1301
1300,0.0467753585799,0.00242798697582,1311
1310,0.0467753585799,0.00244778297565,1321
1320,0.0467753585799,0.00246784797491,1331
1330,0.0469624568093,0.00248681197263,1341
1340,0.0471512086133,0.0025060729713,1351
1350,0.0474616942497,0.00252496897156,1361
1360,0.0474616942497,0.00254499497169,1371
1370,0.0474616942497,0.002564736973,1381
1380,0.0474616942497,0.00258446897351,1391
1390,0.0474616942497,0.0026040369703,1401
1400,0.0474616942497,0.00262386997201,1411
1410,0.0474616942497,0.002643401971,1421
1420,0.0477052101363,0.00266250596906,1431
1430,0.0477052101363,0.00268240896912,1441
1440,0.0477052101363,0.0027021959686,1451
1450,0.0477052101363,0.00272191996919,1461
1460,0.0477052101363,0.00274212396835,1471
1470,0.0477052101363,0.00276202396708,1481
1480,0.0480763077133,0.00278126696867,1491
1490,0.0483494185631,0.0028003519692,1501
1500,0.0483494185631,0.00282015197081,1511
1510,0.0483494185631,0.00284010897303,1521
1520,0.0486158859605,0.00285908397564,1531
1530,0.0486158859605,0.00287891097469,1541
1540,0.0486158859605,0.00289878197145,1551
1550,0.0487239222605,0.00291768197349,1561
1560,0.0493390626227,0.002936862973,1571
1570,0.0493390626227,0.0029567919737,1581
