iterations,fitness,time,fevals
0,0.0305618844462,0.00261744099771,680
10,0.0382093977809,0.00510829699851,1264
20,0.0443124569572,0.00753141200039,1846
30,0.0474758229029,0.00993130300049,2419
40,0.0522994386924,0.0125367110013,2979
50,0.0500375685861,0.01529734,3563
60,0.0535276588762,0.0179476280027,4148
70,0.0529688584895,0.0203230070038,4734
80,0.054853893562,0.0226220870063,5297
90,0.0632198945791,0.0248331940056,5876
100,0.0616910616896,0.0271133880051,6432
110,0.0630586322065,0.0293898110031,7000
120,0.0667669619245,0.0316455790053,7573
130,0.0603252418791,0.0338095020052,8147
140,0.0595019580357,0.0360312840057,8737
150,0.0666480880103,0.0382399390073,9310
160,0.0631344948509,0.0404763710067,9904
170,0.0721341168652,0.0427161220068,10483
180,0.0587553619068,0.045147804005,11069
190,0.0661019452172,0.0476601550035,11641
200,0.0647768375556,0.0498903230036,12217
210,0.0681690695151,0.0520430270008,12793
220,0.0766795262858,0.0542136609984,13374
230,0.0832929001789,0.0562559669997,13937
240,0.071908364848,0.0583387609986,14507
250,0.0765063802676,0.0603471159993,15106
260,0.0748844680938,0.062392975,15673
270,0.0752972792389,0.0644258300017,16257
280,0.0672551335029,0.0665097950005,16825
290,0.0672035261473,0.0686135249998,17388
300,0.0748962817669,0.070645865002,17975
310,0.0781077707381,0.0726657420018,18547
320,0.0779759142105,0.0749186930007,19128
330,0.0776067910279,0.0772841270009,19711
340,0.0796991070275,0.0794948160001,20292
350,0.080088852032,0.0815534889989,20875
360,0.0738933947313,0.0835287509981,21450
370,0.0694233037638,0.0855530989975,22008
380,0.0786246289684,0.0875487919984,22567
390,0.0760791263364,0.089553011996,23124
400,0.0712341257569,0.0915806699959,23705
410,0.0796703829885,0.0936410229988,24277
420,0.0783830379905,0.0956687639991,24858
430,0.0682177469549,0.0976885199998,25418
440,0.0733247837142,0.0997588329992,25981
450,0.0720385358078,0.101742534,26559
460,0.0769338343896,0.103803432001,27140
470,0.073211467047,0.106062723004,27717
480,0.0805064629722,0.108505022003,28285
490,0.0714251580072,0.110822816005,28848
500,0.0774837185058,0.112939772007,29424
510,0.0827667994945,0.114947616006,29996
520,0.0837151989532,0.116901849007,30571
530,0.0766818076584,0.118915341009,31156
540,0.0904710342064,0.120900628011,31751
550,0.0772809764452,0.122925897012,32340
560,0.0758836747505,0.124934476011,32907
570,0.0795498154722,0.127005114013,33482
