iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.11319593687,0.113017150039,0.11270438629,0.715819800943,0.729399441341,0.720670391061,0.376317302165,0.385408406027,0.375,0.0127703320001
10,0.115002899062,0.115138388577,0.114513555388,0.695128339445,0.701117318436,0.705027932961,0.36347065257,0.367799113737,0.368421052632,0.143166732
20,0.125515146207,0.125424099159,0.124954674622,0.565392002794,0.558310055866,0.563687150838,0.288043478261,0.285714285714,0.286757990868,0.272462291
30,0.124576549981,0.124538956602,0.123990867842,0.576654443862,0.569483240223,0.571787709497,0.293251712578,0.289337175793,0.287970274036,0.407895637
40,0.123269051486,0.123394521394,0.122646260943,0.590797974507,0.584497206704,0.586033519553,0.300760853349,0.298349056604,0.297630331754,0.537173446
50,0.133090016663,0.133103919313,0.132369656379,0.484197660206,0.478351955307,0.478491620112,0.255731922399,0.255976095618,0.254690618762,0.666427372
60,0.127985359831,0.128002506649,0.127441308483,0.517897677667,0.506284916201,0.515083798883,0.268221574344,0.262773722628,0.266272189349,0.797339048
70,0.154825921424,0.154855758623,0.154753274624,0.348873755893,0.340432960894,0.341061452514,0.212460401267,0.210614291684,0.208654813821,0.927076762
80,0.143504487529,0.143374549742,0.143429318842,0.443600488912,0.4375,0.434916201117,0.240857653365,0.23829787234,0.23746701847,1.057464952
90,0.143819239256,0.143640793334,0.144016460622,0.453727955299,0.443086592179,0.44469273743,0.242768970108,0.23647678315,0.238314176245,1.187683521
100,0.139865356336,0.139595668991,0.139857781909,0.460013968919,0.458798882682,0.458938547486,0.24471852485,0.240940254652,0.241878669276,1.325130868
110,0.142529489613,0.142873469304,0.14251990861,0.457482102322,0.458100558659,0.457541899441,0.24403892944,0.242926829268,0.243180046765,1.455442811
120,0.153279413093,0.153270779624,0.153023932045,0.425964728479,0.420391061453,0.429329608939,0.234485970427,0.232192414431,0.233970753656,1.58506519
130,0.150838431161,0.150929438044,0.150591465866,0.43949711891,0.430167597765,0.440502793296,0.238795352146,0.234521575985,0.238692512353,1.71499628
140,0.149770294142,0.149894382669,0.149414374517,0.44726733019,0.439245810056,0.445530726257,0.241342121031,0.237416904084,0.24033677765,1.845775333
150,0.156455875315,0.156725276137,0.155940772926,0.431726907631,0.414804469274,0.434916201117,0.237017934591,0.229779411765,0.238041431262,1.979540506
160,0.148115868933,0.148497757392,0.147499789644,0.467871485944,0.449022346369,0.467318435754,0.248736595587,0.242074927954,0.247137781287,2.110780109
170,0.14977560555,0.150482531819,0.149171351203,0.455124847215,0.436801675978,0.456703910615,0.24470531284,0.23807274445,0.245246410555,2.24113881
180,0.153300107961,0.154109237859,0.153073185362,0.465688842326,0.454958100559,0.465083798883,0.246305418719,0.24406779661,0.245171462357,2.372484731
190,0.154291627385,0.155155943683,0.154036639885,0.465252313602,0.451117318436,0.461731843575,0.246710121756,0.242774566474,0.244017261671,2.503409599
200,0.159944652459,0.161476000195,0.159460502255,0.437139863803,0.419343575419,0.436592178771,0.239292035398,0.233287229138,0.239728609122,2.633528713
210,0.18232749748,0.183553778631,0.182202678604,0.407979745067,0.394902234637,0.41061452514,0.228116107001,0.221823080377,0.228801169591,2.763692523
220,0.184960660359,0.186407077425,0.185058134279,0.400209533787,0.385125698324,0.399720670391,0.226002703921,0.219760744351,0.22502704652,2.894992779
