iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0869362873849,0.0856242241049,0.0878192419238,0.903614457831,0.903282122905,0.899162011173,0,0,0,0.202564460999
10,0.0959623219539,0.0949311237584,0.0964228902945,0.906757464641,0.906773743017,0.907262569832,0,0,0,2.416664416
20,0.056744285732,0.0560295021671,0.0570645021108,0.908416273791,0.908519553073,0.908379888268,0,0,0,4.645352618
30,0.0464644932853,0.0469157132349,0.0458792568397,0.908678191025,0.908868715084,0.908100558659,0.00759013282732,0.0150943396226,0.00604229607251,6.786941129
40,0.030781271354,0.0317984782289,0.0306615228191,0.937227169548,0.933310055866,0.93687150838,0.480115690528,0.433234421365,0.476851851852,8.966814204
50,0.0262247465785,0.0275168845484,0.0261405898885,0.968657237646,0.965432960894,0.971508379888,0.801985659129,0.776523702032,0.822299651568,11.217928729
60,0.0265819993422,0.0276946864356,0.0268074549802,0.969442989349,0.965083798883,0.970111731844,0.805122494432,0.769585253456,0.807207207207,13.4445626
70,0.0289712376857,0.0299363302395,0.0292585395699,0.938274838484,0.930167597765,0.941061452514,0.493915533286,0.393939393939,0.525842696629,15.66643919
80,0.0231143090964,0.0242767794011,0.0231301192738,0.963418892963,0.957402234637,0.964804469274,0.756819500871,0.703883495146,0.766666666667,17.811733277
90,0.0238901450525,0.0250464943828,0.023919700122,0.940632093592,0.936801675978,0.944413407821,0.530386740331,0.481375358166,0.572043010753,20.069619383
100,0.0215235007744,0.0228504535866,0.0214474930295,0.96280775275,0.958100558659,0.963687150838,0.752900232019,0.710144927536,0.760147601476,22.386862289
110,0.0203294933957,0.0217184183248,0.0201808226831,0.965252313602,0.960893854749,0.967877094972,0.776152980877,0.739534883721,0.795008912656,24.617364105
120,0.0182885585698,0.0198447183502,0.0181517023707,0.968046097433,0.961941340782,0.968994413408,0.803013993541,0.76043956044,0.810256410256,26.825278195
130,0.0201431686285,0.0218728326186,0.0199091110489,0.96298236424,0.954608938547,0.965921787709,0.777777777778,0.729166666667,0.8,29.040147961
140,0.0211897999978,0.0226667860513,0.0209848829724,0.966911122752,0.959148044693,0.968715083799,0.794579945799,0.739420935412,0.807560137457,31.238491195
150,0.0192755335192,0.0209905199704,0.0189761913238,0.962720447005,0.956005586592,0.965642458101,0.774907749077,0.73417721519,0.797364085667,33.400596701
160,0.0191748001092,0.0204583379599,0.019134632782,0.960799720622,0.954958100559,0.962011173184,0.73353115727,0.679900744417,0.740458015267,35.673581805
170,0.0199784095483,0.0213416382132,0.0196082939916,0.956958267854,0.954608938547,0.959776536313,0.706022659511,0.682926829268,0.730337078652,37.96147481
180,0.0186966037859,0.0203370754143,0.018619929202,0.971974855946,0.966131284916,0.971508379888,0.834450747808,0.802443991853,0.832786885246,40.206763559
190,0.0167058302635,0.0181183502493,0.0166899569948,0.966387288284,0.961592178771,0.969553072626,0.784555120313,0.744186046512,0.805704099822,42.580902759
200,0.0153253710082,0.0170266760079,0.0152943807249,0.968831849136,0.961941340782,0.97094972067,0.810408921933,0.763557483731,0.824915824916,44.829880424
210,0.017823323851,0.0196482403443,0.0175933225502,0.965339619347,0.957402234637,0.968156424581,0.787359400107,0.735930735931,0.808080808081,47.190026174
220,0.0145518738457,0.0162948896019,0.0146008343811,0.970228741051,0.964734636872,0.971787709497,0.819672131148,0.784648187633,0.830820770519,49.35446763
230,0.0143769229261,0.0160152435902,0.0144271174129,0.97057796403,0.965782122905,0.97094972067,0.819496518479,0.788793103448,0.82252559727,51.612986144
240,0.0154484373307,0.0170149496044,0.0155089222401,0.97206216169,0.96717877095,0.971229050279,0.832460732984,0.802521008403,0.825719120135,53.974812869
250,0.0169781806827,0.0184946593475,0.0169833081262,0.970665269775,0.966131284916,0.972625698324,0.819160387513,0.789587852495,0.832764505119,56.264878459
260,0.0158331400919,0.0176552101254,0.0158187304103,0.968395320412,0.964036312849,0.97094972067,0.814738996929,0.790224032587,0.831168831169,58.476358519
270,0.0170319864219,0.0186016747451,0.0170150393505,0.970665269775,0.966480446927,0.972905027933,0.820895522388,0.793991416309,0.834752981261,60.69605839
280,0.0154194369213,0.0173138328742,0.0155096461225,0.969704906583,0.963687150838,0.970391061453,0.820300362506,0.786885245902,0.825082508251,62.998505682
290,0.0151031032038,0.0170310344494,0.0150561790601,0.967085734241,0.962988826816,0.967597765363,0.807554874936,0.785425101215,0.813504823151,65.216025615
300,0.0146929866097,0.0165239674913,0.0146993472774,0.97057796403,0.967527932961,0.969832402235,0.830397584298,0.814371257485,0.826366559486,67.401749199
310,0.0149066456954,0.016794182944,0.0149508052435,0.969617600838,0.965432960894,0.968994413408,0.825301204819,0.803180914513,0.823529411765,69.525474552
320,0.0156469442053,0.0175700144827,0.0157421792237,0.969355683604,0.963337988827,0.968156424581,0.827687776141,0.797687861272,0.82131661442,71.726350697
330,0.0148017197568,0.0167494984991,0.0148014143915,0.967871485944,0.963687150838,0.967877094972,0.814328960646,0.792828685259,0.817170111288,74.067619141
340,0.0167608121655,0.0189526634861,0.0168661843564,0.964815784879,0.956354748603,0.965083798883,0.809456264775,0.770642201835,0.810318664643,76.345959509
350,0.0163647223253,0.0182570097927,0.0164332741189,0.969617600838,0.963337988827,0.968156424581,0.828908554572,0.798464491363,0.822429906542,78.564575069
360,0.0155116233244,0.0173572341083,0.0156117001785,0.970141435306,0.966131284916,0.969553072626,0.830525272547,0.808678500986,0.828346456693,80.87403593
370,0.0141228541291,0.0155977286971,0.0142746663245,0.97354635935,0.968575418994,0.973184357542,0.841610036592,0.810126582278,0.838383838384,83.099905022
380,0.0148442563089,0.0165403355093,0.0148596565877,0.972149467435,0.968226256983,0.971787709497,0.837988826816,0.816161616162,0.836304700162,85.392198076
390,0.0128130722784,0.0143382941371,0.0128501112722,0.972585996159,0.968924581006,0.972905027933,0.837136929461,0.815734989648,0.839669421488,87.598557404
400,0.0131277544394,0.014736012428,0.0131750382647,0.97206216169,0.967877094972,0.971787709497,0.832810867294,0.808333333333,0.831946755408,89.8974351
410,0.0120427559121,0.0135670130315,0.0121328151178,0.971189104243,0.967877094972,0.972905027933,0.82428115016,0.803418803419,0.834752981261,92.146052535
420,0.0126454749851,0.0140536339679,0.012654990514,0.970752575519,0.966829608939,0.972067039106,0.819795589026,0.79302832244,0.828178694158,94.402681018
430,0.0126526815428,0.0139722469948,0.0128174676627,0.971014492754,0.967877094972,0.972346368715,0.819565217391,0.796460176991,0.827826086957,96.683302508
440,0.0117504404206,0.0133820818163,0.0116739264209,0.971538327222,0.966829608939,0.972625698324,0.828601472135,0.7983014862,0.835016835017,98.922827309
450,0.0122158650399,0.0135918488712,0.0122927802346,0.971276409988,0.969622905028,0.972905027933,0.824345969034,0.812903225806,0.834188034188,101.162943065
460,0.011415992635,0.0130175594258,0.0115043018763,0.971800244456,0.967877094972,0.97374301676,0.827549386012,0.801724137931,0.838487972509,103.415221241
470,0.0116124861659,0.0130877118158,0.011660010809,0.972324078924,0.968575418994,0.973184357542,0.831830238727,0.806034482759,0.836734693878,105.77305138
480,0.0116476297583,0.0131582014803,0.0117495224841,0.972760607648,0.968575418994,0.973463687151,0.8375,0.810924369748,0.840336134454,108.016370758
490,0.0113016319437,0.0128159882159,0.0113888939021,0.971974855946,0.967877094972,0.973463687151,0.828617191671,0.802575107296,0.837606837607,110.302498395
500,0.0112859029754,0.0126257704712,0.0113418519775,0.971974855946,0.969972067039,0.974022346369,0.829346092504,0.814655172414,0.840480274443,112.625420022
510,0.0111855481761,0.0126139849158,0.0113111124343,0.972149467435,0.969622905028,0.97374301676,0.828402366864,0.81045751634,0.837370242215,114.880117058
520,0.0112697061452,0.0126002457197,0.011284039978,0.972411384669,0.968924581006,0.97374301676,0.832093517535,0.809421841542,0.839590443686,117.121230503
530,0.0114505285159,0.0127368133897,0.0114578026024,0.972149467435,0.968924581006,0.972905027933,0.831662269129,0.809421841542,0.835314091681,119.326672564
540,0.011385347091,0.012614744517,0.0115765834911,0.972585996159,0.97032122905,0.974022346369,0.834388185654,0.819532908705,0.842105263158,121.647798748
550,0.0110846191906,0.0123440895729,0.0112416561315,0.972498690414,0.969972067039,0.973463687151,0.832891246684,0.814655172414,0.836488812392,123.914691287
560,0.0115543728274,0.0128582148462,0.011558064567,0.973633665095,0.97032122905,0.97374301676,0.842379958246,0.819532908705,0.841750841751,126.131324462
