iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.14733060094,0.145487466586,0.148195028473,0.390867819102,0.39874301676,0.383240223464,0.0130145706606,0.0126146788991,0.0142857142857,0.017179952
10,0.149960367618,0.147999097609,0.150880654817,0.360572725685,0.369413407821,0.354748603352,0.012405609493,0.0152671755725,0.0145051194539,0.175558832
20,0.148373347588,0.146261147786,0.14954937301,0.37620045399,0.393854748603,0.37374301676,0.0110726643599,0.0113895216401,0.014072119613,0.307273564
30,0.129158777808,0.127351157955,0.130021317784,0.542255980444,0.545740223464,0.534636871508,0.0101944496885,0.013646702047,0.011862396204,0.436452656
40,0.12469520384,0.123136017951,0.125566665528,0.571765322158,0.569832402235,0.566201117318,0.00929105231266,0.0144,0.0127145581691,0.570916555
50,0.09943340185,0.0982013107376,0.099870288214,0.900820674,0.900139664804,0.900279329609,0.00175746924429,0,0,0.703770729
60,0.0989404684626,0.0977203058173,0.0993779325014,0.900907979745,0.900139664804,0.900558659218,0.00175901495163,0,0,0.842372552
70,0.0982862975164,0.0971085123823,0.0987178141178,0.903265234852,0.90188547486,0.903072625698,0.0018018018018,0,0,0.972992455
80,0.0949116594563,0.0938269080456,0.0952578698483,0.901868342937,0.900139664804,0.901396648045,0.00177619893428,0,0,1.211233705
90,0.0932119126915,0.0921913459812,0.0935666482155,0.906932076131,0.907122905028,0.90782122905,0,0,0,1.349236692
100,0.0918340443633,0.0908520262306,0.0922001503457,0.908328968046,0.908170391061,0.908379888268,0,0,0,1.480775303
110,0.0888206073029,0.0879446954075,0.0891654035776,0.908416273791,0.908519553073,0.908379888268,0,0,0,1.611199824
120,0.086654003847,0.0858830845225,0.0870515606904,0.908416273791,0.908519553073,0.908379888268,0,0,0,1.740058336
130,0.08192031049,0.0811621056053,0.0822761517157,0.908416273791,0.908519553073,0.908379888268,0,0,0,1.869866904
140,0.0771751635608,0.0764399297885,0.0775288781382,0.908416273791,0.908519553073,0.908379888268,0,0,0,1.998925855
150,0.0781347511158,0.0774114056985,0.0785659962339,0.908416273791,0.908519553073,0.908379888268,0,0,0,2.141772527
160,0.0638547149085,0.0633593524636,0.0640765076082,0.908416273791,0.908519553073,0.908379888268,0,0,0,2.270289481
170,0.0623443357329,0.0618524801569,0.0625949902987,0.908416273791,0.908519553073,0.908379888268,0,0,0,2.401686893
180,0.0622757604499,0.0618133761853,0.0625440967679,0.908416273791,0.908519553073,0.908379888268,0,0,0,2.533639356
190,0.0612963716369,0.0609223766238,0.0616079511012,0.908416273791,0.908519553073,0.908379888268,0,0,0,2.668693512
200,0.046179873641,0.0458548164565,0.0466831774463,0.908416273791,0.908519553073,0.908379888268,0,0,0,2.798719156
210,0.0431588277788,0.0428630684106,0.0436265123461,0.908416273791,0.908519553073,0.908379888268,0,0,0,2.932523542
220,0.0431606019242,0.0428668325191,0.0436337291295,0.908416273791,0.908519553073,0.908379888268,0,0,0,3.062163043
230,0.040102995571,0.0397900112503,0.0407553862576,0.908416273791,0.908519553073,0.908379888268,0,0,0,3.198968274
240,0.038934058951,0.0386637618908,0.0395637886289,0.908503579536,0.908868715084,0.908379888268,0.00380228136882,0.0150943396226,0,3.330395359
250,0.038158316035,0.0378302651634,0.0385810059402,0.909202025493,0.909916201117,0.908379888268,0.0262172284644,0.0444444444444,0.0179640718563,3.469892982
260,0.0374617060453,0.0371356573771,0.0379077710869,0.909289331238,0.909567039106,0.908379888268,0.0280636108513,0.0442804428044,0.0179640718563,3.599487584
270,0.0345916798266,0.0343304843681,0.0348591940852,0.909813165706,0.911662011173,0.909776536313,0.0617620345141,0.0931899641577,0.063768115942,3.729396355
280,0.0314213809851,0.0313716546445,0.0318362205911,0.910598917409,0.911662011173,0.912290502793,0.0970017636684,0.118466898955,0.127777777778,3.863296972
290,0.0282883077268,0.0284216055147,0.0287486975267,0.909813165706,0.910963687151,0.909776536313,0.0600545950864,0.0860215053763,0.0691642651297,3.99564333
300,0.0277530126094,0.0279227917606,0.0281922646599,0.91007508294,0.911312849162,0.910893854749,0.065335753176,0.0928571428571,0.0859598853868,4.126196343
310,0.0273940045846,0.0275745355937,0.0278302044038,0.910337000175,0.911662011173,0.910893854749,0.0705882352941,0.0996441281139,0.0911680911681,4.257218521
320,0.0270023194677,0.0272142432522,0.0274066655269,0.911297363367,0.913058659218,0.912011173184,0.0912343470483,0.126315789474,0.112676056338,4.392645343
330,0.0253128975725,0.0256933007387,0.0257122780627,0.919853326349,0.921787709497,0.921229050279,0.246305418719,0.277419354839,0.273195876289,4.525284388
340,0.0251052606694,0.02548567561,0.025488632155,0.92098830103,0.92248603352,0.924301675978,0.273092369478,0.29746835443,0.320802005013,4.661165552
350,0.024656689533,0.025212076434,0.0251702956649,0.922996333159,0.922835195531,0.925139664804,0.290996784566,0.298412698413,0.323232323232,4.790751561
360,0.0226762444359,0.0234270592142,0.0231819945719,0.943862406146,0.942039106145,0.943854748603,0.569323509712,0.55376344086,0.567741935484,4.921507463
370,0.0196460261111,0.0206337060183,0.0200820022999,0.970316046796,0.96717877095,0.969273743017,0.812775330396,0.791111111111,0.804270462633,5.051554616
380,0.0195444203946,0.0205193650248,0.0199821640939,0.969704906583,0.966829608939,0.96843575419,0.807969009408,0.788418708241,0.797853309481,5.183197816
390,0.0187676936053,0.0198453304709,0.019258274716,0.970228741051,0.967527932961,0.969273743017,0.812328013209,0.792873051225,0.804270462633,5.314122005
400,0.0175962867391,0.0187920573549,0.0180389330782,0.972498690414,0.968924581006,0.97094972067,0.830005396654,0.804395604396,0.817543859649,5.445714386
410,0.01548521146,0.0168054343389,0.0159574620456,0.971887550201,0.967527932961,0.970670391061,0.825757575758,0.794701986755,0.81546572935,5.576581215
420,0.0153068781151,0.0166858467112,0.0158565805187,0.967522262965,0.960893854749,0.967877094972,0.789354473386,0.739534883721,0.791288566243,5.716008694
430,0.0149056773633,0.0163148973748,0.0154972983128,0.967522262965,0.960893854749,0.967877094972,0.789354473386,0.739534883721,0.791288566243,5.847561104
440,0.0148564859859,0.0162571903686,0.0154447043079,0.96760956871,0.961592178771,0.968156424581,0.790039615167,0.74537037037,0.79347826087,5.98002688
450,0.0149331826716,0.0163425619387,0.0155157834542,0.967085734241,0.961941340782,0.967318435754,0.785917092561,0.748267898383,0.786885245902,6.111267143
460,0.0146282950969,0.0158294005618,0.0149782424941,0.967260345731,0.964036312849,0.968156424581,0.792932081723,0.766439909297,0.797153024911,6.242613391
470,0.0145650796873,0.015772338393,0.0149092195952,0.967260345731,0.964036312849,0.96843575419,0.792932081723,0.766439909297,0.799289520426,6.37431836
480,0.0143561072177,0.0156125622521,0.0147306594438,0.96760956871,0.963687150838,0.96843575419,0.794231835829,0.763636363636,0.797853309481,6.506361783
490,0.0142577401824,0.0155235172031,0.0146521614606,0.96760956871,0.963337988827,0.96843575419,0.794231835829,0.760820045558,0.797853309481,6.63681787
500,0.0145894523126,0.0159273025665,0.0149720333817,0.968657237646,0.964036312849,0.970670391061,0.801328168235,0.767494356659,0.814159292035,6.769767675
510,0.0141714873732,0.0154990900809,0.0146011234178,0.968657237646,0.964036312849,0.970670391061,0.801547816473,0.767494356659,0.814159292035,6.902986572
520,0.0135405497065,0.0149363092586,0.0140038676516,0.969442989349,0.963687150838,0.970391061453,0.807056229327,0.765765765766,0.812056737589,7.039138328
530,0.0134994048184,0.0149145684322,0.0139734250163,0.96891915488,0.963687150838,0.969273743017,0.801339285714,0.763636363636,0.802867383513,7.170861281
