iterations,fitness,time,fevals
0,523.0,0.000108545,11
10,523.0,0.000182356,21
20,525.0,0.000255128,31
30,525.0,0.000330473,41
40,527.0,0.00040226,51
50,529.0,0.000473501,61
60,533.0,0.000547632,71
70,535.0,0.000623054,81
80,539.0,0.000697817,91
90,543.0,0.000768732,101
100,547.0,0.000868255,111
110,547.0,0.000940002,121
120,549.0,0.001001463,131
130,549.0,0.001067805,141
140,551.0,0.001187562,151
150,555.0,0.00125722,161
160,555.0,0.001327169,171
170,555.0,0.001396524,181
180,559.0,0.001467007,191
190,561.0,0.00157076,201
200,563.0,0.001660536,211
210,565.0,0.00173085,221
220,569.0,0.001804642,231
230,573.0,0.00185259,241
240,577.0,0.001899161,251
250,579.0,0.001961677,261
260,579.0,0.002024848,271
270,581.0,0.002072247,281
280,583.0,0.002117201,291
290,585.0,0.002162507,301
300,587.0,0.002208329,311
310,587.0,0.002255058,321
320,589.0,0.002318913,331
330,589.0,0.002386603,341
340,589.0,0.002456682,351
350,589.0,0.002528959,361
360,589.0,0.00260046,371
370,595.0,0.002714112,381
380,597.0,0.002789635,391
390,599.0,0.002854686,401
400,599.0,0.002906886,411
410,599.0,0.002954683,421
420,601.0,0.003003038,431
430,603.0,0.003052223,441
440,607.0,0.003100728,451
450,607.0,0.00314962,461
460,609.0,0.003197607,471
470,611.0,0.003244196,481
480,615.0,0.003291579,491
490,615.0,0.003338004,501
500,615.0,0.003385158,511
510,619.0,0.003432353,521
520,619.0,0.00348215,531
530,619.0,0.003529624,541
540,619.0,0.003580628,551
550,619.0,0.003629269,561
560,621.0,0.00368093,571
570,621.0,0.00372892,581
580,623.0,0.003776006,591
590,625.0,0.003822663,601
600,625.0,0.003870291,611
610,627.0,0.003917044,621
620,631.0,0.003966623,631
630,631.0,0.004018639,641
640,631.0,0.004064673,651
650,631.0,0.004112695,661
660,631.0,0.004158732,671
670,631.0,0.004207633,681
680,633.0,0.004255829,691
690,633.0,0.004303214,701
700,635.0,0.004351433,711
710,637.0,0.004398241,721
720,639.0,0.004445139,731
730,639.0,0.004492256,741
740,639.0,0.004539011,751
750,641.0,0.004624904,761
760,641.0,0.004664098,771
770,641.0,0.004699938,781
780,641.0,0.004737057,791
790,641.0,0.004776994,801
800,643.0,0.004814603,811
810,643.0,0.004851877,821
820,645.0,0.004890305,831
830,647.0,0.004931641,841
840,649.0,0.004968911,851
850,651.0,0.005005941,861
860,651.0,0.005042265,871
870,651.0,0.005080913,881
880,651.0,0.005117973,891
890,653.0,0.005156394,901
900,653.0,0.005198062,911
910,653.0,0.00523451,921
920,657.0,0.005269824,931
930,659.0,0.005295831,941
940,661.0,0.005321331,951
950,663.0,0.00534534,961
960,667.0,0.0053692,971
970,667.0,0.005392643,981
980,667.0,0.0054167,991
990,671.0,0.005444261,1001
1000,671.0,0.005469538,1011
1010,675.0,0.005494444,1021
1020,677.0,0.005519561,1031
1030,677.0,0.005545482,1041
1040,679.0,0.005573756,1051
1050,679.0,0.005601841,1061
1060,679.0,0.005627904,1071
1070,681.0,0.005665177,1081
1080,685.0,0.005707325,1091
1090,689.0,0.005747136,1101
1100,691.0,0.005777573,1111
1110,691.0,0.005803648,1121
1120,691.0,0.005831336,1131
1130,691.0,0.005858389,1141
1140,691.0,0.005882284,1151
1150,693.0,0.005908276,1161
1160,693.0,0.005933459,1171
1170,693.0,0.005960331,1181
1180,695.0,0.00598429,1191
1190,695.0,0.00600854,1201
1200,695.0,0.00603233,1211
1210,697.0,0.006058369,1221
1220,697.0,0.006083568,1231
1230,697.0,0.006111387,1241
1240,697.0,0.006137021,1251
