iterations,fitness,time,fevals
0,563.0,10.525939871,1000
10,611.0,20.371079867,2100
20,665.0,29.17676508,3200
30,693.0,37.197038801,4300
40,713.0,44.845422285,5400
50,717.0,52.242176726,6500
60,725.0,59.598348458,7600
70,733.0,67.041027574,8700
80,735.0,74.051969939,9800
90,737.0,81.331484627,10900
100,737.0,88.619240184,12000
110,739.0,95.74969304,13100
120,739.0,102.914894877,14200
130,741.0,109.963725551,15300
140,743.0,117.312114704,16400
150,745.0,124.67103212,17500
160,743.0,131.758416703,18600
170,743.0,138.87131914,19700
180,745.0,145.952080626,20800
190,745.0,153.14940903,21900
200,745.0,160.213246095,23000
210,745.0,167.27711653,24100
220,745.0,174.365903352,25200
230,745.0,181.507044057,26300
240,747.0,188.579284618,27400
250,747.0,195.648184891,28500
260,749.0,202.754798883,29600
270,747.0,209.912981882,30700
280,747.0,216.945237696,31800
290,747.0,223.926250542,32900
300,747.0,230.928860457,34000
310,747.0,237.943339484,35100
320,747.0,244.91912532,36200
330,747.0,252.04585907,37300
340,749.0,259.001959231,38400
350,747.0,266.115626854,39500
360,749.0,273.198393038,40600
370,747.0,280.017369808,41700
380,749.0,286.91936375,42800
390,747.0,293.746988815,43900
400,747.0,300.486913033,45000
410,747.0,307.306090958,46100
420,747.0,314.170164421,47200
430,747.0,321.036404899,48300
440,749.0,327.881583831,49400
450,749.0,334.790333111,50500
460,747.0,341.749256147,51600
470,747.0,348.633504518,52700
480,749.0,355.431668154,53800
490,747.0,362.168426604,54900
500,747.0,368.979541657,56000
510,747.0,375.906000165,57100
520,747.0,382.806370705,58200
530,747.0,389.607912141,59300
540,747.0,396.477224804,60400
550,747.0,403.281643877,61500
560,747.0,410.118084835,62600
570,751.0,417.189575642,63700
580,751.0,424.22288978,64800
590,751.0,431.023429417,65900
600,751.0,437.78489442,67000
610,751.0,444.635549055,68100
620,751.0,451.4965781,69200
630,753.0,458.45961624,70300
640,755.0,465.27033737,71400
650,761.0,472.297548653,72500
660,759.0,479.316994036,73600
670,757.0,486.289002055,74700
680,757.0,493.220770398,75800
690,759.0,500.055322821,76900
700,755.0,506.79971824,78000
710,757.0,513.590229986,79100
720,757.0,520.338461632,80200
730,757.0,527.051903776,81300
740,757.0,533.892322956,82400
750,757.0,540.722227623,83500
760,757.0,547.529337359,84600
770,757.0,554.312181508,85700
780,757.0,561.050438056,86800
790,757.0,567.903701827,87900
800,757.0,574.713928224,89000
810,757.0,581.504351733,90100
820,757.0,588.288665933,91200
830,757.0,595.180988599,92300
840,757.0,602.058912323,93400
850,757.0,608.85362958,94500
860,757.0,615.652315189,95600
870,757.0,622.483723352,96700
880,757.0,629.322731885,97800
890,757.0,636.2291904,98900
900,759.0,643.181468428,100000
