iterations,fitness,time,fevals
0,545.0,8.952805221,1000
10,577.0,17.940919922,2100
20,587.0,26.432704284,3200
30,638.0,34.622786055,4300
40,665.0,42.375686618,5400
50,684.0,50.21853981,6500
60,702.0,57.926442362,7600
70,722.0,65.371400606,8700
80,735.0,72.747444819,9800
90,746.0,79.76800635,10900
100,743.0,86.76735268,12000
110,757.0,93.721268152,13100
120,755.0,100.535217108,14200
130,751.0,107.610095462,15300
140,751.0,114.365464029,16400
150,753.0,120.887182591,17500
160,751.0,127.265335296,18600
170,755.0,133.610482361,19700
180,757.0,140.070630337,20800
190,757.0,146.498511386,21900
200,753.0,152.923721385,23000
210,757.0,159.428456807,24100
220,767.0,165.8482385,25200
230,767.0,172.27469375,26300
240,761.0,178.659879821,27400
250,757.0,185.085237739,28500
260,767.0,191.552813789,29600
270,767.0,197.933497611,30700
280,767.0,204.338036989,31800
290,767.0,210.740792944,32900
300,767.0,217.019271498,34000
310,767.0,223.421420205,35100
320,773.0,229.766002297,36200
330,769.0,236.043679785,37300
340,767.0,242.389838787,38400
350,771.0,248.821719779,39500
360,763.0,255.292317856,40600
370,765.0,261.802560085,41700
380,763.0,268.309529163,42800
390,769.0,274.825999397,43900
400,771.0,281.326762803,45000
410,769.0,287.667814738,46100
420,772.0,293.933652451,47200
430,769.0,300.303883973,48300
440,773.0,306.657631641,49400
450,771.0,312.932458491,50500
460,771.0,319.379637377,51600
470,779.0,325.846005135,52700
480,777.0,332.440166247,53800
490,773.0,338.811546888,54900
500,775.0,345.177056924,56000
510,769.0,351.576544337,57100
520,773.0,357.968648426,58200
530,771.0,364.384055252,59300
540,775.0,370.745024074,60400
550,779.0,377.084551357,61500
560,775.0,383.379276034,62600
570,771.0,389.721223468,63700
580,775.0,396.005966626,64800
590,772.0,402.366920631,65900
600,773.0,408.779827235,67000
610,777.0,415.161375652,68100
620,775.0,421.543024308,69200
630,783.0,427.952936748,70300
640,779.0,434.298738286,71400
650,781.0,440.950458045,72500
660,783.0,447.478153121,73600
670,777.0,453.901764177,74700
680,783.0,460.313545796,75800
690,783.0,466.628840538,76900
700,787.0,472.922779261,78000
710,781.0,479.308717162,79100
720,789.0,485.683974341,80200
730,789.0,491.998064555,81300
740,784.0,498.391641908,82400
750,785.0,504.806764086,83500
760,791.0,511.199222261,84600
770,787.0,517.603012875,85700
780,789.0,523.910655514,86800
790,791.0,530.242596651,87900
800,789.0,536.695915204,89000
810,793.0,543.04963553,90100
820,783.0,549.432032529,91200
830,795.0,555.794363434,92300
840,785.0,562.229947422,93400
850,797.0,568.667188217,94500
860,795.0,574.973534983,95600
870,793.0,581.245062976,96700
880,801.0,587.603572078,97800
890,791.0,594.026713262,98900
900,791.0,600.477142715,100000
910,797.0,606.83159629,101100
920,793.0,613.199548934,102200
930,793.0,619.640843897,103300
940,789.0,626.063846782,104400
950,793.0,632.754508768,105500
960,799.0,639.241941952,106600
970,791.0,645.567081681,107700
980,793.0,651.927425361,108800
990,791.0,658.343784381,109900
1000,793.0,664.665727178,111000
1010,791.0,671.111985147,112100
1020,795.0,677.853628043,113200
1030,801.0,684.661996485,114300
1040,793.0,691.400122598,115400
1050,791.0,697.774132917,116500
1060,793.0,704.118037663,117600
1070,789.0,710.444832035,118700
1080,799.0,716.752917883,119800
1090,803.0,723.014689569,120900
1100,791.0,729.306666257,122000
1110,793.0,735.580547307,123100
1120,797.0,741.866783783,124200
1130,795.0,748.139909556,125300
1140,789.0,754.418794064,126400
1150,797.0,760.740898515,127500
1160,789.0,767.094259666,128600
1170,791.0,773.388956964,129700
1180,785.0,779.727257198,130800
1190,797.0,786.053334326,131900
1200,797.0,792.368371535,133000
1210,793.0,798.667901287,134100
1220,793.0,805.015659118,135200
1230,791.0,811.534504569,136300
1240,795.0,817.82489699,137400
1250,795.0,824.077569639,138500
1260,795.0,830.417598341,139600
1270,795.0,836.840645597,140700
1280,793.0,843.13765724,141800
1290,793.0,849.385634547,142900
1300,795.0,855.689538133,144000
1310,797.0,861.9861134,145100
1320,793.0,868.322319843,146200
1330,793.0,874.709614035,147300
1340,793.0,881.094261639,148400
1350,795.0,887.440455934,149500
1360,793.0,893.811545672,150600
1370,797.0,900.082102267,151700
1380,795.0,906.413499297,152800
1390,791.0,912.799994994,153900
1400,797.0,919.195368335,155000
1410,797.0,925.557767571,156100
1420,793.0,931.850019028,157200
1430,799.0,938.108751791,158300
1440,797.0,944.423769162,159400
1450,789.0,950.733778173,160500
1460,799.0,957.148735738,161600
1470,801.0,963.532802344,162700
1480,801.0,969.835344,163800
1490,799.0,976.150049356,164900
1500,801.0,982.47180585,166000
1510,805.0,988.797215025,167100
1520,799.0,995.110602998,168200
1530,799.0,1001.3487276,169300
1540,801.0,1007.85438606,170400
1550,803.0,1014.50024657,171500
1560,799.0,1020.96091507,172600
1570,799.0,1027.52536181,173700
1580,803.0,1033.92449297,174800
1590,799.0,1040.26849861,175900
1600,801.0,1046.60204804,177000
1610,805.0,1052.82182729,178100
1620,803.0,1059.13434942,179200
1630,799.0,1065.40767195,180300
1640,795.0,1071.75568855,181400
1650,801.0,1078.07754956,182500
1660,803.0,1084.41469396,183600
1670,803.0,1090.76793588,184700
1680,799.0,1097.16565165,185800
1690,805.0,1103.52413144,186900
1700,801.0,1109.91864118,188000
1710,803.0,1116.27577455,189100
1720,807.0,1122.60883084,190200
1730,801.0,1128.98062519,191300
1740,805.0,1135.36263632,192400
1750,803.0,1141.61841142,193500
1760,807.0,1147.9643278,194600
1770,797.0,1154.31423822,195700
1780,801.0,1160.59840031,196800
1790,807.0,1166.95247738,197900
1800,805.0,1173.28678429,199000
1810,799.0,1179.55449339,200100
1820,803.0,1185.94669769,201200
1830,807.0,1192.25294613,202300
1840,801.0,1198.48646366,203400
1850,801.0,1204.70162966,204500
1860,809.0,1211.01681618,205600
1870,799.0,1217.30947522,206700
1880,803.0,1223.62822032,207800
1890,801.0,1230.01096016,208900
1900,801.0,1236.48402148,210000
1910,801.0,1242.86280109,211100
1920,801.0,1249.23343022,212200
1930,803.0,1255.56957803,213300
1940,799.0,1261.80201793,214400
1950,803.0,1268.06731016,215500
1960,801.0,1274.37273255,216600
1970,801.0,1280.66862012,217700
1980,801.0,1286.94643864,218800
1990,805.0,1293.2281341,219900
2000,797.0,1299.4775866,221000
2010,799.0,1305.77987474,222100
2020,805.0,1312.10148021,223200
2030,803.0,1318.37264316,224300
2040,804.0,1324.77114356,225400
2050,799.0,1331.0951276,226500
2060,799.0,1337.38109919,227600
2070,805.0,1343.70166177,228700
2080,801.0,1350.02546354,229800
2090,801.0,1356.32467465,230900
2100,803.0,1362.70849223,232000
2110,807.0,1368.9507596,233100
2120,807.0,1375.27565781,234200
2130,801.0,1381.62122355,235300
2140,807.0,1387.996533,236400
2150,803.0,1394.47107861,237500
2160,801.0,1400.73598088,238600
2170,805.0,1407.2037026,239700
2180,797.0,1413.59694062,240800
2190,803.0,1419.86803213,241900
2200,799.0,1426.11093106,243000
2210,807.0,1432.39943412,244100
2220,803.0,1438.64700195,245200
2230,801.0,1445.05139009,246300
2240,807.0,1451.34451132,247400
2250,803.0,1457.60230914,248500
2260,807.0,1463.90205388,249600
2270,803.0,1470.21889163,250700
2280,801.0,1476.48251754,251800
2290,805.0,1482.77751524,252900
2300,801.0,1489.15550527,254000
2310,805.0,1495.55170573,255100
2320,805.0,1501.90145915,256200
2330,797.0,1508.24733822,257300
2340,803.0,1514.5347467,258400
2350,807.0,1520.84930125,259500
2360,809.0,1527.251643,260600
2370,805.0,1533.58149529,261700
2380,809.0,1539.86145455,262800
2390,805.0,1546.09950052,263900
2400,805.0,1552.39009319,265000
2410,805.0,1558.65406618,266100
2420,811.0,1564.95820516,267200
2430,809.0,1571.23101429,268300
2440,803.0,1577.56172824,269400
2450,807.0,1583.86764294,270500
2460,807.0,1590.15258192,271600
2470,807.0,1596.44349535,272700
2480,805.0,1602.77969961,273800
2490,807.0,1609.14181122,274900
2500,809.0,1615.563601,276000
2510,803.0,1622.08660292,277100
2520,809.0,1628.41033166,278200
2530,803.0,1634.68984821,279300
2540,803.0,1640.91475408,280400
2550,813.0,1647.15815613,281500
2560,809.0,1653.40488771,282600
2570,805.0,1659.72040281,283700
2580,799.0,1666.04514539,284800
2590,811.0,1672.38226951,285900
2600,807.0,1678.66334282,287000
2610,809.0,1685.01938273,288100
2620,805.0,1691.37029754,289200
2630,801.0,1697.6609925,290300
2640,807.0,1703.99387405,291400
2650,809.0,1710.28466417,292500
2660,804.0,1716.5897502,293600
2670,803.0,1722.91545618,294700
2680,805.0,1729.20991175,295800
2690,807.0,1735.5275116,296900
2700,809.0,1741.92813435,298000
2710,805.0,1748.51238159,299100
2720,803.0,1754.84235996,300200
2730,805.0,1761.1389341,301300
2740,807.0,1767.51775656,302400
2750,805.0,1773.7947656,303500
2760,805.0,1780.12673126,304600
2770,811.0,1786.40314605,305700
2780,797.0,1792.67844416,306800
2790,807.0,1798.89781125,307900
2800,805.0,1805.19439538,309000
2810,807.0,1811.46441917,310100
2820,801.0,1817.72880524,311200
2830,805.0,1824.04435991,312300
2840,807.0,1830.3739082,313400
2850,804.0,1836.67318417,314500
2860,804.0,1842.87902315,315600
2870,809.0,1849.17851172,316700
2880,805.0,1855.45895059,317800
2890,807.0,1861.74044631,318900
2900,803.0,1868.05158412,320000
2910,809.0,1874.39127801,321100
2920,809.0,1880.71585747,322200
2930,811.0,1887.0631297,323300
2940,807.0,1893.39736837,324400
2950,803.0,1899.70212995,325500
2960,805.0,1906.05295945,326600
2970,797.0,1912.35413179,327700
2980,803.0,1918.64641522,328800
2990,809.0,1924.98994159,329900
3000,807.0,1931.36926374,331000
