iterations,fitness,time,fevals
0,480.0,4.5691e-05,11
10,480.0,8.156e-05,21
20,480.0,0.000113027,31
30,482.0,0.000148288,41
40,484.0,0.000185452,51
50,486.0,0.000222251,61
60,490.0,0.000256303,71
70,492.0,0.000291422,81
80,494.0,0.000326943,91
90,494.0,0.000359023,101
100,498.0,0.000389454,111
110,498.0,0.00041905,121
120,498.0,0.000449641,131
130,498.0,0.000481462,141
140,500.0,0.00051218,151
150,504.0,0.000550998,161
160,510.0,0.000583316,171
170,510.0,0.000619918,181
180,510.0,0.000652854,191
190,512.0,0.000689739,201
200,516.0,0.000725807,211
210,516.0,0.000761465,221
220,518.0,0.000796311,231
230,518.0,0.000828788,241
240,518.0,0.000863841,251
250,522.0,0.000900884,261
260,524.0,0.000935573,271
270,526.0,0.00097242,281
280,528.0,0.001006394,291
290,530.0,0.001042697,301
300,534.0,0.001078016,311
310,534.0,0.001121263,321
320,538.0,0.001156061,331
330,542.0,0.001192483,341
340,546.0,0.001229644,351
350,546.0,0.001263922,361
360,550.0,0.001300092,371
370,554.0,0.001331915,381
380,556.0,0.001364255,391
390,558.0,0.001397825,401
400,564.0,0.001442781,411
410,566.0,0.001474756,421
420,566.0,0.001507641,431
430,566.0,0.001538329,441
440,568.0,0.001567952,451
450,570.0,0.001599114,461
460,572.0,0.001632893,471
470,574.0,0.001667285,481
480,574.0,0.001705307,491
490,574.0,0.001741785,501
500,578.0,0.001775943,511
510,578.0,0.001811104,521
520,578.0,0.001846025,531
530,578.0,0.00188106,541
540,582.0,0.001917413,551
550,584.0,0.001954953,561
560,586.0,0.001987383,571
570,590.0,0.002025967,581
580,592.0,0.002055062,591
590,592.0,0.002080202,601
600,594.0,0.002103749,611
610,596.0,0.002128504,621
620,596.0,0.00215201,631
630,596.0,0.00217511,641
640,598.0,0.002201124,651
650,600.0,0.002224326,661
660,600.0,0.002246115,671
670,600.0,0.002271588,681
680,600.0,0.00229485,691
690,600.0,0.002318782,701
700,600.0,0.002341423,711
710,600.0,0.002365583,721
720,602.0,0.0023924,731
730,604.0,0.002422606,741
740,604.0,0.002454133,751
750,608.0,0.002484499,761
760,608.0,0.002522006,771
770,608.0,0.002559367,781
780,610.0,0.002597314,791
790,612.0,0.002633085,801
800,612.0,0.002671215,811
810,614.0,0.002708206,821
820,614.0,0.002747252,831
830,614.0,0.002782515,841
840,616.0,0.002817967,851
850,622.0,0.002853822,861
860,624.0,0.002889171,871
870,624.0,0.0029259,881
880,624.0,0.002964491,891
890,624.0,0.00299847,901
900,626.0,0.003033843,911
910,628.0,0.003067294,921
920,628.0,0.003102251,931
930,628.0,0.003135767,941
940,628.0,0.003171462,951
950,630.0,0.003204707,961
960,630.0,0.003238396,971
970,632.0,0.003274878,981
980,634.0,0.003312725,991
990,634.0,0.003348862,1001
1000,634.0,0.003384155,1011
1010,636.0,0.003416554,1021
1020,636.0,0.003451312,1031
1030,642.0,0.003487241,1041
1040,642.0,0.00352136,1051
1050,644.0,0.003556676,1061
1060,644.0,0.003592607,1071
1070,644.0,0.003635792,1081
1080,644.0,0.003671134,1091
1090,644.0,0.003707196,1101
1100,648.0,0.003742327,1111
