iterations,fitness,time,fevals
0,524.0,4.6599e-05,11
10,524.0,9.0432e-05,21
20,520.0,0.000127115,31
30,516.0,0.000161794,41
40,518.0,0.000196289,51
50,518.0,0.000230665,61
60,520.0,0.000264541,71
70,524.0,0.000299496,81
80,526.0,0.000333631,91
90,524.0,0.000368257,101
100,520.0,0.000402022,111
110,522.0,0.000438976,121
120,518.0,0.000473939,131
130,514.0,0.000508417,141
140,514.0,0.000545738,151
150,514.0,0.000580824,161
160,514.0,0.000615563,171
170,520.0,0.000649435,181
180,522.0,0.000683102,191
190,522.0,0.000718284,201
200,518.0,0.000752495,211
210,518.0,0.000788816,221
220,516.0,0.000821934,231
230,512.0,0.000855603,241
240,510.0,0.00088869,251
250,514.0,0.000926209,261
260,516.0,0.000961131,271
270,516.0,0.000995215,281
280,516.0,0.001027479,291
290,522.0,0.001063466,301
300,522.0,0.001098295,311
310,528.0,0.001132006,321
320,528.0,0.001168192,331
330,530.0,0.001203186,341
340,536.0,0.00124006,351
350,540.0,0.00127953,361
360,538.0,0.001315128,371
370,540.0,0.001350923,381
380,538.0,0.001386862,391
390,540.0,0.001421862,401
400,536.0,0.001456763,411
410,534.0,0.001491034,421
420,534.0,0.00154302,431
430,538.0,0.001577574,441
440,542.0,0.00161317,451
450,544.0,0.001649438,461
460,546.0,0.001684118,471
470,546.0,0.001722616,481
480,546.0,0.00175713,491
490,550.0,0.001791086,501
500,554.0,0.001825295,511
510,558.0,0.001859063,521
520,558.0,0.001894627,531
530,562.0,0.001928792,541
540,564.0,0.001966735,551
550,564.0,0.002000104,561
560,566.0,0.002034377,571
570,568.0,0.002069182,581
580,572.0,0.002104872,591
590,572.0,0.002138665,601
600,574.0,0.002174408,611
610,575.0,0.002205841,621
620,579.0,0.002243587,631
630,581.0,0.002277636,641
640,581.0,0.002315412,651
650,581.0,0.002353339,661
660,581.0,0.002390463,671
670,581.0,0.002424936,681
680,587.0,0.002457807,691
690,591.0,0.002495042,701
700,593.0,0.002528094,711
710,595.0,0.002560722,721
720,597.0,0.002594446,731
730,597.0,0.002631527,741
740,599.0,0.002665823,751
750,603.0,0.002699057,761
760,605.0,0.002733425,771
770,605.0,0.002768614,781
780,605.0,0.002805502,791
790,607.0,0.002837165,801
800,611.0,0.002871467,811
810,611.0,0.002905093,821
820,615.0,0.00294352,831
830,619.0,0.002979985,841
840,621.0,0.003013994,851
850,623.0,0.00304916,861
860,623.0,0.003083437,871
870,623.0,0.003118112,881
880,625.0,0.003152602,891
890,625.0,0.003188375,901
900,625.0,0.003222691,911
910,625.0,0.003257478,921
920,625.0,0.003293613,931
930,627.0,0.003328177,941
940,627.0,0.003388913,951
950,629.0,0.003425683,961
960,629.0,0.003459039,971
970,629.0,0.003492886,981
