iterations,fitness,time,fevals
0,508.0,5.3285e-05,11
10,508.0,7.946e-05,21
20,508.0,0.00010133,31
30,510.0,0.000123744,41
40,510.0,0.00014578,51
50,514.0,0.000167631,61
60,518.0,0.000190318,71
70,518.0,0.000218012,81
80,520.0,0.00024004,91
90,524.0,0.000260903,101
100,524.0,0.000283317,111
110,526.0,0.000308875,121
120,530.0,0.000331249,131
130,536.0,0.000353578,141
140,540.0,0.000378176,151
150,540.0,0.000401213,161
160,542.0,0.000425698,171
170,546.0,0.000448973,181
180,548.0,0.000472382,191
190,548.0,0.000493631,201
200,552.0,0.000516501,211
210,556.0,0.000537474,221
220,556.0,0.000559729,231
230,560.0,0.000582735,241
240,562.0,0.000605048,251
250,564.0,0.000627036,261
260,566.0,0.000648459,271
270,568.0,0.000677161,281
280,570.0,0.000700981,291
290,572.0,0.00072292,301
300,576.0,0.000747135,311
310,576.0,0.000770602,321
320,578.0,0.000794914,331
330,580.0,0.000815786,341
340,580.0,0.000841646,351
350,582.0,0.000863368,361
360,582.0,0.000883224,371
370,584.0,0.000905123,381
380,588.0,0.000925825,391
390,588.0,0.000948235,401
400,592.0,0.000968811,411
410,594.0,0.000992718,421
420,594.0,0.001013916,431
430,596.0,0.001040988,441
440,598.0,0.001063777,451
450,598.0,0.001085255,461
460,598.0,0.001107146,471
470,598.0,0.001141824,481
480,604.0,0.001164657,491
490,604.0,0.001185764,501
500,606.0,0.001208379,511
510,606.0,0.0012298,521
520,606.0,0.00125176,531
530,608.0,0.001273684,541
540,608.0,0.001296598,551
550,608.0,0.001317437,561
560,612.0,0.001339486,571
570,614.0,0.001428065,581
580,614.0,0.001450792,591
590,618.0,0.001471324,601
600,618.0,0.001493635,611
610,620.0,0.001515112,621
620,626.0,0.001536786,631
630,630.0,0.001560698,641
640,630.0,0.00158332,651
650,632.0,0.001605043,661
660,632.0,0.001626832,671
670,632.0,0.001649971,681
680,634.0,0.001674338,691
690,634.0,0.001695594,701
700,636.0,0.001718209,711
710,640.0,0.001744382,721
720,640.0,0.001775687,731
730,646.0,0.001803015,741
740,646.0,0.001832278,751
750,646.0,0.001863192,761
760,646.0,0.001892899,771
770,648.0,0.001922139,781
780,652.0,0.001950933,791
790,654.0,0.001984059,801
800,654.0,0.002012872,811
810,656.0,0.002057304,821
820,656.0,0.002101724,831
830,656.0,0.002143356,841
840,656.0,0.002184678,851
850,656.0,0.002226359,861
860,656.0,0.002267422,871
870,658.0,0.002309671,881
880,660.0,0.002351519,891
890,660.0,0.002410035,901
900,660.0,0.002450308,911
910,660.0,0.002497033,921
920,660.0,0.002537889,931
930,662.0,0.002578593,941
940,666.0,0.002619032,951
950,666.0,0.002661044,961
960,666.0,0.002699289,971
970,668.0,0.002736217,981
980,670.0,0.002772415,991
990,670.0,0.002813134,1001
1000,674.0,0.002852065,1011
1010,676.0,0.002890051,1021
1020,676.0,0.002925021,1031
1030,680.0,0.002961101,1041
1040,684.0,0.002995906,1051
1050,686.0,0.003031475,1061
1060,686.0,0.003068013,1071
1070,688.0,0.003103777,1081
1080,688.0,0.003141505,1091
1090,688.0,0.003181571,1101
1100,688.0,0.003220365,1111
1110,688.0,0.003259223,1121
1120,688.0,0.003299735,1131
1130,688.0,0.003339215,1141
1140,688.0,0.003375494,1151
1150,688.0,0.003408,1161
1160,690.0,0.003434446,1171
1170,690.0,0.003463015,1181
1180,692.0,0.003490557,1191
1190,696.0,0.003518195,1201
1200,696.0,0.003554324,1211
1210,698.0,0.003592487,1221
1220,700.0,0.003620316,1231
1230,700.0,0.003703399,1241
1240,700.0,0.00373354,1251
1250,700.0,0.003762904,1261
1260,700.0,0.003791879,1271
1270,700.0,0.003821093,1281
1280,702.0,0.003855656,1291
1290,702.0,0.003887974,1301
1300,704.0,0.003918443,1311
1310,704.0,0.003952319,1321
1320,704.0,0.003986885,1331
1330,706.0,0.004015285,1341
1340,706.0,0.004043413,1351
1350,708.0,0.004071256,1361
1360,710.0,0.004099988,1371
1370,710.0,0.004128001,1381
1380,712.0,0.004206752,1391
1390,712.0,0.004235532,1401
1400,712.0,0.004263725,1411
1410,714.0,0.004291358,1421
1420,714.0,0.004319326,1431
1430,715.0,0.004350187,1441
1440,715.0,0.00437831,1451
1450,715.0,0.004406632,1461
1460,719.0,0.004433644,1471
1470,719.0,0.004464266,1481
1480,721.0,0.004491109,1491
1490,723.0,0.004518548,1501
1500,725.0,0.004545151,1511
1510,725.0,0.004577867,1521
1520,725.0,0.004607433,1531
1530,725.0,0.00463573,1541
1540,725.0,0.004663978,1551
1550,727.0,0.00469054,1561
1560,727.0,0.004718466,1571
1570,727.0,0.004746491,1581
1580,727.0,0.004775196,1591
1590,727.0,0.004811056,1601
1600,727.0,0.004839504,1611
1610,727.0,0.004868192,1621
1620,731.0,0.004897696,1631
1630,731.0,0.004927079,1641
1640,731.0,0.004956306,1651
1650,731.0,0.004984224,1661
1660,731.0,0.005013896,1671
1670,731.0,0.005044136,1681
1680,731.0,0.005073684,1691
1690,731.0,0.005104975,1701
1700,731.0,0.005134086,1711
1710,733.0,0.005161373,1721
1720,733.0,0.005192607,1731
1730,733.0,0.0052222,1741
1740,733.0,0.005252113,1751
1750,735.0,0.005280479,1761
1760,735.0,0.005314571,1771
1770,735.0,0.005346571,1781
1780,735.0,0.005378527,1791
1790,735.0,0.005407863,1801
1800,735.0,0.005437473,1811
1810,735.0,0.005467391,1821
1820,735.0,0.005498186,1831
1830,735.0,0.00552886,1841
1840,735.0,0.005558911,1851
1850,737.0,0.005589661,1861
1860,737.0,0.005620597,1871
1870,737.0,0.005653919,1881
1880,737.0,0.005683792,1891
1890,737.0,0.005713135,1901
1900,737.0,0.005743126,1911
1910,737.0,0.005770319,1921
1920,737.0,0.005798361,1931
1930,737.0,0.005826721,1941
1940,738.0,0.00585437,1951
1950,738.0,0.005882624,1961
1960,738.0,0.005910701,1971
1970,738.0,0.005940114,1981
1980,740.0,0.005969062,1991
1990,740.0,0.005998492,2001
2000,742.0,0.006027136,2011
2010,742.0,0.00605605,2021
2020,742.0,0.00608507,2031
2030,742.0,0.006114112,2041
2040,742.0,0.006142569,2051
2050,742.0,0.006170813,2061
2060,742.0,0.006198866,2071
