iterations,fitness,time,fevals
0,532.0,0.003749314,729
10,524.0,0.007109525,1352
20,525.0,0.010420074,1997
30,527.0,0.013447479,2617
40,535.0,0.01634846,3238
50,529.0,0.019185503,3869
60,537.0,0.022212661,4492
70,535.0,0.024964877,5120
80,543.0,0.027626686,5743
90,540.0,0.030294461,6384
100,544.0,0.03286912,7019
110,544.0,0.035406159,7656
120,540.0,0.038002909,8300
130,536.0,0.040376786,8926
140,540.0,0.042726995,9556
150,536.0,0.04513648,10189
160,548.0,0.047430249,10830
170,544.0,0.050102628,11462
180,546.0,0.052704569,12091
190,554.0,0.055040353,12719
200,552.0,0.05737668,13346
210,550.0,0.059713155,13969
220,544.0,0.062003978,14589
230,550.0,0.064305341,15221
240,544.0,0.066571533,15849
250,544.0,0.069097814,16484
260,542.0,0.071374859,17103
270,540.0,0.073721448,17728
280,542.0,0.075916012,18361
290,536.0,0.078199558,18993
300,540.0,0.080892575,19614
310,536.0,0.083177134,20241
320,538.0,0.085573071,20872
330,546.0,0.087778485,21509
340,538.0,0.09004794,22128
350,538.0,0.092333625,22768
360,534.0,0.094526883,23402
370,534.0,0.09692851,24023
380,534.0,0.099064297,24652
390,534.0,0.101300664,25278
400,532.0,0.103560833,25909
410,530.0,0.105685006,26538
420,532.0,0.107913503,27186
430,532.0,0.110459739,27816
440,536.0,0.112856861,28440
450,540.0,0.115078434,29065
460,542.0,0.117261893,29680
470,542.0,0.119541057,30306
480,540.0,0.12190647,30935
490,540.0,0.124131749,31564
500,546.0,0.126666714,32189
510,544.0,0.129052239,32817
520,544.0,0.131281481,33448
530,542.0,0.133547054,34075
540,548.0,0.135753454,34699
550,544.0,0.138053122,35331
560,544.0,0.140375561,35956
570,546.0,0.142824548,36588
580,544.0,0.145146236,37217
590,548.0,0.147371768,37842
600,546.0,0.149630857,38459
610,546.0,0.151934128,39088
620,548.0,0.15415722,39721
630,546.0,0.156496446,40360
640,550.0,0.158790665,40992
650,550.0,0.160986418,41609
660,548.0,0.163275271,42234
670,550.0,0.165408213,42865
680,548.0,0.167660027,43495
690,550.0,0.170105334,44121
700,548.0,0.177429357,44737
710,554.0,0.17961105,45354
720,550.0,0.181896429,45986
730,552.0,0.184155939,46619
740,556.0,0.18660582,47255
750,562.0,0.188996197,47893
