iterations,fitness,time,fevals
0,541.0,0.002343132,430
10,534.0,0.0043819,769
20,534.0,0.00626096,1095
30,544.0,0.008187142,1425
40,542.0,0.010027762,1767
50,535.0,0.011762835,2118
60,549.0,0.013488665,2452
70,545.0,0.015109851,2788
80,547.0,0.016693068,3115
90,545.0,0.018262514,3446
100,551.0,0.019940977,3774
110,551.0,0.02161793,4112
120,553.0,0.023275068,4448
130,549.0,0.024800448,4786
140,553.0,0.026375844,5133
150,553.0,0.028079692,5477
160,557.0,0.029605849,5825
170,561.0,0.031241039,6170
180,559.0,0.032829705,6502
190,561.0,0.034417156,6837
200,559.0,0.036125536,7167
210,559.0,0.037719537,7508
220,561.0,0.039186317,7837
230,561.0,0.04072988,8168
240,563.0,0.042300285,8501
250,565.0,0.043787484,8844
260,567.0,0.045327082,9175
270,565.0,0.046865903,9515
280,565.0,0.048536109,9839
290,563.0,0.050033449,10173
300,563.0,0.05165745,10506
310,563.0,0.053203149,10841
320,567.0,0.054730881,11167
330,567.0,0.056201979,11493
340,573.0,0.057756274,11826
350,569.0,0.059436562,12160
360,577.0,0.060925224,12496
370,581.0,0.062437354,12836
380,583.0,0.064047663,13160
390,569.0,0.065690951,13488
400,571.0,0.067225719,13834
410,571.0,0.068784611,14165
420,569.0,0.070351373,14497
430,571.0,0.071829203,14837
440,569.0,0.073360305,15174
450,569.0,0.074900241,15512
460,573.0,0.07658542,15849
470,573.0,0.078187668,16187
480,575.0,0.079826556,16538
490,569.0,0.081378358,16866
500,573.0,0.082894882,17195
510,573.0,0.084376364,17527
520,575.0,0.085957919,17860
530,571.0,0.087544262,18196
540,569.0,0.089051428,18536
550,571.0,0.090597877,18865
560,571.0,0.092182591,19208
570,571.0,0.093983994,19538
580,571.0,0.095505225,19881
590,572.0,0.097011351,20205
600,573.0,0.098634596,20540
610,573.0,0.100153795,20874
620,575.0,0.101685677,21205
630,575.0,0.103267257,21538
640,574.0,0.104911057,21869
650,576.0,0.106423133,22210
660,576.0,0.10815658,22553
670,574.0,0.109840452,22886
680,570.0,0.111340594,23225
690,572.0,0.112829423,23549
700,574.0,0.114415985,23884
710,566.0,0.115993547,24222
720,570.0,0.117486319,24551
730,566.0,0.119073539,24876
740,566.0,0.120738561,25212
750,568.0,0.122427424,25536
760,568.0,0.124013684,25871
770,570.0,0.125543865,26223
780,574.0,0.127171651,26561
790,570.0,0.128654496,26892
800,572.0,0.130193108,27231
810,568.0,0.131829429,27567
820,568.0,0.133522286,27901
830,568.0,0.13510632,28237
840,566.0,0.136699037,28570
850,570.0,0.138292157,28905
