iterations,fitness,time,fevals
0,20.0,0.085406008,1000
10,27.0,0.192128129,2100
20,40.0,0.301905093,3200
30,37.0,0.38322611,4300
40,43.0,0.464815906,5400
50,43.0,0.539211405,6500
60,44.0,0.616974157,7600
70,45.0,0.703863521,8700
80,47.0,0.781246958,9800
90,49.0,0.85318068,10900
100,43.0,0.923510042,12000
110,46.0,0.991454203,13100
120,49.0,1.061827261,14200
130,50.0,1.132771165,15300
140,48.0,1.202965913,16400
150,50.0,1.271015934,17500
160,51.0,1.338461812,18600
170,50.0,1.406551305,19700
180,51.0,1.475275922,20800
190,52.0,1.570620319,21900
200,55.0,1.638354507,23000
210,54.0,1.706538833,24100
220,52.0,1.774450897,25200
230,54.0,1.841685981,26300
240,53.0,1.910117256,27400
250,50.0,1.978507195,28500
260,52.0,2.047400724,29600
270,55.0,2.117639766,30700
280,51.0,2.186768859,31800
290,46.0,2.257159949,32900
300,51.0,2.323276415,34000
310,49.0,2.386498213,35100
320,49.0,2.448101403,36200
330,48.0,2.511214856,37300
340,49.0,2.572257098,38400
350,46.0,2.635853716,39500
360,47.0,2.710020485,40600
370,48.0,2.773826419,41700
380,50.0,2.837528578,42800
390,48.0,2.899490267,43900
400,49.0,2.964269996,45000
410,47.0,3.029561703,46100
420,50.0,3.093195489,47200
430,49.0,3.15797441,48300
440,48.0,3.223670971,49400
450,50.0,3.287963764,50500
460,47.0,3.353525412,51600
470,48.0,3.419948801,52700
480,50.0,3.483495986,53800
490,49.0,3.547902974,54900
500,50.0,3.610297628,56000
510,47.0,3.672813647,57100
520,47.0,3.735916447,58200
530,48.0,3.797910359,59300
540,50.0,3.862444565,60400
550,48.0,3.928364128,61500
560,49.0,3.990510508,62600
570,52.0,4.055196651,63700
580,47.0,4.119969822,64800
590,48.0,4.182246936,65900
600,48.0,4.247132518,67000
610,48.0,4.311422329,68100
620,49.0,4.376087476,69200
630,49.0,4.443969818,70300
640,52.0,4.508813121,71400
650,50.0,4.57275094,72500
660,51.0,4.636853084,73600
670,51.0,4.698718392,74700
680,50.0,4.760438487,75800
690,51.0,4.822277068,76900
700,54.0,4.883644697,78000
710,48.0,4.94673862,79100
720,51.0,5.009455861,80200
730,49.0,5.071531631,81300
740,51.0,5.148037427,82400
750,52.0,5.225031755,83500
760,51.0,5.290734284,84600
770,50.0,5.352114284,85700
780,50.0,5.413919725,86800
790,51.0,5.475456272,87900
800,50.0,5.537601615,89000
810,52.0,5.599668901,90100
820,49.0,5.661923863,91200
830,53.0,5.727416283,92300
840,53.0,5.792250975,93400
850,50.0,5.856179789,94500
860,51.0,5.920947409,95600
870,50.0,5.983739209,96700
880,50.0,6.047634895,97800
890,53.0,6.111548139,98900
900,52.0,6.176465371,100000
910,52.0,6.241629224,101100
920,52.0,6.304697486,102200
930,53.0,6.365777686,103300
940,51.0,6.428673718,104400
950,51.0,6.503410508,105500
960,50.0,6.566593019,106600
970,51.0,6.636651477,107700
980,51.0,6.703439294,108800
990,52.0,6.768730552,109900
1000,53.0,6.835433647,111000
1010,49.0,6.901514839,112100
1020,53.0,6.966404502,113200
1030,53.0,7.031029486,114300
1040,53.0,7.102252862,115400
1050,52.0,7.168635078,116500
1060,51.0,7.234271899,117600
1070,52.0,7.29901124,118700
1080,52.0,7.365203234,119800
1090,59.0,7.430735047,120900
1100,55.0,7.493754862,122000
1110,56.0,7.555917322,123100
1120,55.0,7.618769441,124200
1130,57.0,7.680375423,125300
1140,56.0,7.745369009,126400
1150,53.0,7.818898096,127500
1160,57.0,7.883222717,128600
1170,51.0,7.945583315,129700
1180,53.0,8.009478304,130800
1190,62.0,8.072106929,131900
1200,62.0,8.137507573,133000
1210,65.0,8.199672063,134100
1220,55.0,8.262301879,135200
1230,53.0,8.326049371,136300
1240,54.0,8.389848194,137400
1250,52.0,8.45474952,138500
1260,53.0,8.516236368,139600
1270,63.0,8.579805963,140700
1280,52.0,8.641830733,141800
1290,51.0,8.704654665,142900
1300,55.0,8.766640347,144000
1310,58.0,8.830374422,145100
1320,52.0,8.896673397,146200
1330,57.0,8.960016933,147300
1340,53.0,9.057683785,148400
1350,54.0,9.122724308,149500
1360,57.0,9.184681909,150600
1370,58.0,9.246074619,151700
1380,58.0,9.308361851,152800
1390,53.0,9.372614719,153900
1400,55.0,9.436397502,155000
1410,51.0,9.500526029,156100
1420,52.0,9.563324828,157200
1430,53.0,9.633124438,158300
1440,68.0,9.696690093,159400
