iterations,fitness,time,fevals
0,20.0,0.09257468,1000
10,28.0,0.173145109,2100
20,28.0,0.246802012,3200
30,33.0,0.326217877,4300
40,37.0,0.397234576,5400
50,44.0,0.465283569,6500
60,45.0,0.532670045,7600
70,43.0,0.599100907,8700
80,43.0,0.663117351,9800
90,47.0,0.729373326,10900
100,58.0,0.798558756,12000
110,54.0,0.867474113,13100
120,54.0,0.93342392,14200
130,56.0,1.000337062,15300
140,55.0,1.06608414,16400
150,53.0,1.138082821,17500
160,58.0,1.205631984,18600
170,56.0,1.273007499,19700
180,57.0,1.335232001,20800
190,55.0,1.398392466,21900
200,54.0,1.461011935,23000
210,50.0,1.524391917,24100
220,54.0,1.590690496,25200
230,54.0,1.653651056,26300
240,60.0,1.717231673,27400
250,57.0,1.781216631,28500
260,56.0,1.844569993,29600
270,57.0,1.907895821,30700
280,57.0,1.969828139,31800
290,54.0,2.030098718,32900
300,54.0,2.091166516,34000
310,57.0,2.152293416,35100
320,54.0,2.212739698,36200
330,54.0,2.271291283,37300
340,57.0,2.334715441,38400
350,54.0,2.3946137,39500
360,54.0,2.456024947,40600
370,54.0,2.51698029,41700
380,54.0,2.648392487,42800
390,57.0,2.721241478,43900
400,55.0,2.780059745,45000
410,56.0,2.840170349,46100
420,57.0,2.900073822,47200
430,58.0,2.960681401,48300
440,54.0,3.020879743,49400
450,59.0,3.080970704,50500
460,55.0,3.139907624,51600
470,55.0,3.19981191,52700
480,58.0,3.259946315,53800
490,54.0,3.319451251,54900
500,54.0,3.37939548,56000
510,57.0,3.43905525,57100
520,55.0,3.498739874,58200
530,54.0,3.558152873,59300
540,54.0,3.616246592,60400
550,54.0,3.676415259,61500
560,57.0,3.73628253,62600
570,54.0,3.798885141,63700
580,56.0,3.859759831,64800
590,57.0,3.919774332,65900
600,54.0,3.978203798,67000
610,57.0,4.037009717,68100
620,57.0,4.09622103,69200
630,55.0,4.155025359,70300
640,54.0,4.215885019,71400
650,57.0,4.278013,72500
660,57.0,4.337246308,73600
670,54.0,4.400741645,74700
680,57.0,4.469727143,75800
690,54.0,4.529976924,76900
700,54.0,4.601125456,78000
710,57.0,4.660034515,79100
720,54.0,4.718888058,80200
730,54.0,4.77820367,81300
740,54.0,4.83757387,82400
750,56.0,4.898316101,83500
