iterations,fitness,time,fevals
0,14.0,9.76699999988e-06,11
10,12.0,1.80589999998e-05,21
20,13.0,2.67629999999e-05,31
30,13.0,3.47749999998e-05,41
40,18.0,4.51269999997e-05,51
50,18.0,5.56409999997e-05,61
60,18.0,6.56349999997e-05,71
70,19.0,7.41759999996e-05,81
80,19.0,8.32859999997e-05,91
90,19.0,9.12479999999e-05,101
100,19.0,0.000100396,111
110,19.0,0.000109649,121
120,19.0,0.000118588,131
130,20.0,0.000128654,141
140,25.0,0.000137512,151
150,25.0,0.000146567,161
160,26.0,0.000154887,171
170,26.0,0.000164269,181
180,26.0,0.000173558,191
190,26.0,0.000181517,201
200,26.0,0.000188305,211
210,26.0,0.000195696,221
220,26.0,0.000204045,231
230,26.0,0.000212456,241
240,26.0,0.000220664,251
250,26.0,0.000230281,261
260,26.0,0.000239254,271
270,29.0,0.000248835,281
280,29.0,0.000257572,291
290,30.0,0.000266764,301
300,30.0,0.000275434,311
310,30.0,0.00028348,321
320,30.0,0.000291013,331
330,30.0,0.000300467,341
340,30.0,0.000308236,351
350,31.0,0.000317912,361
360,31.0,0.00032627,371
370,31.0,0.000334949,381
380,31.0,0.000343779,391
390,31.0,0.000352041,401
400,31.0,0.000359737999999,411
410,31.0,0.000368490999999,421
420,31.0,0.000376744999999,431
430,32.0,0.000386149999999,441
440,35.0,0.000394917999999,451
450,35.0,0.000403866999999,461
460,35.0,0.000412428999999,471
470,36.0,0.000421146999999,481
480,36.0,0.000431239999999,491
490,36.0,0.000441062999999,501
500,37.0,0.000450211999999,511
510,37.0,0.000457573999999,521
520,37.0,0.000466201999999,531
530,37.0,0.000474867999999,541
540,37.0,0.000482141999999,551
550,37.0,0.000489222999999,561
560,37.0,0.000496809999999,571
570,37.0,0.000505913999999,581
580,38.0,0.000514334999999,591
590,38.0,0.000522802999999,601
600,38.0,0.000530849999999,611
610,38.0,0.000539214999999,621
620,38.0,0.000547283999999,631
630,38.0,0.000554618999999,641
640,39.0,0.000562129999999,651
650,39.0,0.000569832999999,661
660,39.0,0.000578261999999,671
670,39.0,0.000593729999999,681
680,53.0,0.000600826999999,691
690,53.0,0.000608862999999,701
700,54.0,0.000616386999999,711
710,54.0,0.000624893999999,721
720,54.0,0.000633988999999,731
730,54.0,0.000642390999999,741
740,54.0,0.000652012999999,751
750,55.0,0.000659416999999,761
760,55.0,0.000667533999999,771
770,56.0,0.000676100999999,781
780,57.0,0.000683830999999,791
790,58.0,0.000691878999999,801
800,58.0,0.000700297999999,811
810,58.0,0.000709278999999,821
820,58.0,0.000717900999999,831
830,59.0,0.000726280999999,841
840,59.0,0.000735796999999,851
850,59.0,0.000743677999999,861
860,59.0,0.000752060999999,871
870,59.0,0.000760918999999,881
880,59.0,0.000768906999999,891
890,62.0,0.000776140999999,901
900,62.0,0.000784110999999,911
910,62.0,0.000790288999999,921
920,62.0,0.000798290999999,931
930,62.0,0.000805276999999,941
940,62.0,0.000813429999999,951
950,62.0,0.000821954999999,961
960,62.0,0.000830215999999,971
970,62.0,0.000839734999999,981
980,62.0,0.000848249999999,991
990,62.0,0.000857279999999,1001
1000,63.0,0.000865102999999,1011
1010,64.0,0.000872512999999,1021
1020,64.0,0.000881313999999,1031
1030,65.0,0.000888192999999,1041
1040,65.0,0.000896457999999,1051
1050,65.0,0.000904328999999,1061
