iterations,fitness,time,fevals
0,21.0,0.00055431,457
10,23.0,0.00100987,818
20,24.0,0.001427064,1186
30,26.0,0.001808613,1556
40,27.0,0.002177861,1922
50,26.0,0.002544823,2291
60,26.0,0.0029034,2655
70,26.0,0.003269963,3021
80,26.0,0.003635757,3393
90,26.0,0.004015615,3764
100,26.0,0.004363998,4132
110,26.0,0.004712283,4492
120,26.0,0.00507191,4857
130,25.0,0.005425743,5219
140,26.0,0.005794729,5588
150,27.0,0.00617879,5954
160,27.0,0.006539719,6314
170,27.0,0.006902744,6676
180,27.0,0.00728147,7038
190,26.0,0.007643291,7399
200,27.0,0.007998034,7764
210,26.0,0.008351731,8131
220,27.0,0.008703626,8495
230,27.0,0.009061837,8868
240,28.0,0.009416748,9237
250,28.0,0.009785073,9596
260,29.0,0.010150629,9966
270,28.0,0.010513648,10334
280,28.0,0.010882148,10709
290,28.0,0.011242425,11073
300,28.0,0.011600122,11441
310,29.0,0.011968993,11814
320,29.0,0.01232678,12183
330,29.0,0.01269995,12553
340,29.0,0.013061887,12926
350,29.0,0.01341136,13287
360,29.0,0.013772975,13656
370,30.0,0.014153627,14029
380,30.0,0.014503552,14401
390,31.0,0.014891849,14765
400,30.0,0.015260134,15131
410,30.0,0.015626546,15493
420,35.0,0.015985911,15855
430,36.0,0.016340997,16212
440,36.0,0.016702183,16581
450,36.0,0.017059279,16946
460,36.0,0.017416796,17316
470,37.0,0.017783282,17688
480,36.0,0.018132088,18053
490,36.0,0.018479629,18418
500,36.0,0.018823738,18788
510,36.0,0.019172239,19149
520,36.0,0.019512873,19520
530,36.0,0.019855674,19885
540,37.0,0.020200505,20261
550,36.0,0.020543627,20627
560,36.0,0.020888483,20991
570,36.0,0.021255514,21363
580,37.0,0.021600499,21733
590,36.0,0.021943261,22100
600,36.0,0.022289558,22466
610,37.0,0.022642145,22835
620,37.0,0.023027428,23206
630,37.0,0.023484219,23577
640,37.0,0.023910152,23938
650,37.0,0.024258687,24301
660,38.0,0.024625133,24672
670,38.0,0.025025215,25044
680,37.0,0.025382339,25407
690,39.0,0.025770948,25775
700,38.0,0.026151717,26145
710,38.0,0.026496528,26509
720,38.0,0.026880866,26872
730,38.0,0.027232263,27231
740,40.0,0.027589737,27590
750,40.0,0.027966793,27951
760,38.0,0.028317566,28322
770,38.0,0.028682159,28688
780,38.0,0.029033261,29051
790,39.0,0.029395164,29412
800,38.0,0.02975678,29776
810,40.0,0.030121317,30143
820,38.0,0.030484487,30508
830,38.0,0.030840132,30878
840,38.0,0.031214021,31249
850,38.0,0.031577224,31619
860,38.0,0.031931207,31984
870,38.0,0.032282511,32350
880,39.0,0.03265984,32726
890,40.0,0.03301424,33094
900,39.0,0.033374837,33454
910,39.0,0.033728913,33823
920,38.0,0.034083203,34187
930,40.0,0.034442394,34553
940,39.0,0.034800904,34917
950,39.0,0.035157099,35279
960,39.0,0.035518125,35640
970,39.0,0.035877533,36003
980,39.0,0.036240078,36362
990,40.0,0.03659455,36724
1000,40.0,0.036960734,37084
1010,40.0,0.037325118,37449
