iterations,fitness,time,fevals
0,15.0,1.40120000001e-05,11
10,11.0,2.7674e-05,21
20,11.0,3.88259999999e-05,31
30,12.0,5.17149999999e-05,41
40,13.0,6.4394e-05,51
50,15.0,7.6835e-05,61
60,15.0,9.0433e-05,71
70,15.0,0.000103916,81
80,15.0,0.00011536,91
90,15.0,0.000129623,101
100,17.0,0.000142654,111
110,17.0,0.000158498,121
120,18.0,0.000172901,131
130,19.0,0.000184271,141
140,19.0,0.000197631,151
150,19.0,0.000211417,161
160,19.0,0.000225493,171
170,20.0,0.000239853,181
180,20.0,0.000252022,191
190,21.0,0.000262866,201
200,21.0,0.000275032,211
210,21.0,0.000289278,221
220,21.0,0.000303377,231
230,21.0,0.000316543,241
240,21.0,0.000330869,251
250,21.0,0.000344971,261
260,21.0,0.000357407,271
270,21.0,0.000369581,281
280,21.0,0.000383666,291
290,21.0,0.000396655,301
300,21.0,0.000409043,311
310,21.0,0.000421193,321
320,21.0,0.000433947,331
330,21.0,0.000446708,341
340,21.0,0.000460191,351
350,21.0,0.000474147,361
360,22.0,0.000487496,371
370,22.0,0.000499328,381
380,22.0,0.000512515,391
390,22.0,0.000528227,401
400,22.0,0.000546581,411
410,22.0,0.000567811,421
420,23.0,0.000586787,431
430,23.0,0.000607332,441
440,23.0,0.000628079,451
450,23.0,0.000648526,461
460,23.0,0.000669388999999,471
470,24.0,0.000689036999999,481
480,25.0,0.000708831999999,491
490,25.0,0.000729296999999,501
500,28.0,0.000747411999999,511
510,28.0,0.000768066999999,521
520,28.0,0.000785864999999,531
530,28.0,0.000807016999999,541
540,28.0,0.000828290999999,551
550,29.0,0.000847672999999,561
560,29.0,0.000868641999999,571
570,29.0,0.000889801999999,581
580,29.0,0.000910262999999,591
590,29.0,0.000931016999999,601
600,29.0,0.000950815999999,611
610,29.0,0.000971638999999,621
620,30.0,0.000990970999999,631
630,30.0,0.001012079,641
640,30.0,0.001032831,651
650,30.0,0.0010532,661
660,30.0,0.001073693,671
670,30.0,0.001094318,681
680,31.0,0.001114188,691
690,31.0,0.001135447,701
700,31.0,0.00115612,711
710,31.0,0.001177239,721
720,47.0,0.00119556,731
730,48.0,0.001214825,741
740,48.0,0.001235769,751
750,48.0,0.001256942,761
760,48.0,0.001278474,771
770,48.0,0.001298972,781
780,48.0,0.001327172,791
790,48.0,0.001348271,801
800,48.0,0.001369036,811
810,48.0,0.001389364,821
820,49.0,0.001408634,831
830,49.0,0.001429461,841
840,49.0,0.001449764,851
850,49.0,0.001470836,861
860,49.0,0.00149151,871
870,50.0,0.001511221,881
880,50.0,0.001531216,891
890,50.0,0.001551878,901
900,50.0,0.001572648,911
910,50.0,0.001593406,921
920,50.0,0.001627795,931
930,50.0,0.001648668,941
940,50.0,0.001669039,951
950,50.0,0.00169065,961
960,50.0,0.001709604,971
970,50.0,0.001724424,981
980,50.0,0.001739231,991
990,50.0,0.001753592,1001
1000,50.0,0.001767991,1011
1010,50.0,0.001783337,1021
1020,50.0,0.001797878,1031
1030,50.0,0.001812837,1041
1040,50.0,0.001827931,1051
1050,50.0,0.001842901,1061
1060,50.0,0.001857215,1071
1070,50.0,0.00187161,1081
1080,50.0,0.001886121,1091
1090,50.0,0.001900649,1101
1100,50.0,0.001915287,1111
1110,50.0,0.001930202,1121
1120,50.0,0.001944512,1131
1130,50.0,0.001972979,1141
1140,50.0,0.001989392,1151
1150,50.0,0.002005671,1161
1160,50.0,0.002021135,1171
1170,50.0,0.002036568,1181
1180,50.0,0.002052119,1191
1190,50.0,0.002067121,1201
1200,50.0,0.002082608,1211
1210,50.0,0.002097976,1221
1220,50.0,0.00211454,1231
1230,51.0,0.002128545,1241
1240,51.0,0.002143587,1251
1250,51.0,0.002159547,1261
1260,51.0,0.002175694,1271
1270,51.0,0.002190596,1281
1280,51.0,0.002209248,1291
1290,52.0,0.002224104,1301
1300,53.0,0.002238879,1311
1310,54.0,0.002253558,1321
1320,54.0,0.002269116,1331
1330,54.0,0.002284587,1341
1340,54.0,0.002300515,1351
1350,54.0,0.002315828,1361
1360,55.0,0.002330204,1371
1370,55.0,0.002345399,1381
1380,55.0,0.002360407,1391
1390,56.0,0.002374686,1401
1400,56.0,0.002389498,1411
1410,56.0,0.002404669,1421
1420,57.0,0.002419163,1431
1430,57.0,0.002434188,1441
1440,57.0,0.002449372,1451
1450,57.0,0.002464257,1461
1460,57.0,0.002479309,1471
1470,57.0,0.002494366,1481
1480,57.0,0.002509447,1491
1490,57.0,0.002524392,1501
1500,57.0,0.002539614,1511
1510,57.0,0.002554467,1521
1520,57.0,0.002569527,1531
1530,57.0,0.002584349,1541
1540,57.0,0.002599242,1551
1550,57.0,0.002614077,1561
1560,57.0,0.00262931,1571
1570,57.0,0.002644091,1581
1580,57.0,0.002658753,1591
1590,57.0,0.002673746,1601
1600,57.0,0.002688447,1611
1610,57.0,0.002703316,1621
1620,57.0,0.002717994,1631
1630,57.0,0.002732869,1641
1640,57.0,0.002747627,1651
1650,57.0,0.002762469,1661
1660,57.0,0.002777285,1671
1670,57.0,0.002792106,1681
1680,57.0,0.00280736,1691
1690,57.0,0.002822285,1701
1700,57.0,0.002837233,1711
1710,57.0,0.002852089,1721
1720,57.0,0.002866847,1731
1730,57.0,0.002881949,1741
1740,58.0,0.002896137,1751
1750,58.0,0.002911323,1761
1760,58.0,0.002925914,1771
1770,58.0,0.002940668,1781
1780,58.0,0.002955458,1791
1790,58.0,0.002970393,1801
1800,58.0,0.002985259,1811
1810,65.0,0.002999482,1821
1820,66.0,0.003014158,1831
1830,66.0,0.003029192,1841
1840,66.0,0.003044225,1851
1850,66.0,0.003059321,1861
1860,66.0,0.003074265,1871
1870,66.0,0.003089385,1881
1880,66.0,0.003104338,1891
1890,66.0,0.003119118,1901
1900,66.0,0.00313421,1911
1910,66.0,0.003149126,1921
1920,66.0,0.003164223,1931
1930,66.0,0.003178834,1941
1940,66.0,0.003193667,1951
1950,66.0,0.003208673,1961
1960,66.0,0.003226832,1971
1970,66.0,0.003241784,1981
1980,68.0,0.003255432,1991
1990,68.0,0.003270242,2001
2000,68.0,0.003285235,2011
2010,68.0,0.003300039,2021
2020,69.0,0.003314277,2031
2030,72.0,0.003328577,2041
2040,72.0,0.003343354,2051
2050,72.0,0.003358434,2061
2060,72.0,0.003373922,2071
2070,72.0,0.003389224,2081
2080,72.0,0.003404239,2091
2090,72.0,0.003419245,2101
2100,72.0,0.003434298,2111
2110,72.0,0.003449277,2121
2120,73.0,0.003463694,2131
2130,73.0,0.003479122,2141
2140,73.0,0.003493878,2151
2150,73.0,0.00350869,2161
2160,73.0,0.003523826,2171
2170,73.0,0.003539035,2181
2180,73.0,0.003554571,2191
2190,73.0,0.003569879,2201
2200,73.0,0.003585136,2211
2210,73.0,0.003600375,2221
2220,73.0,0.003615513,2231
2230,73.0,0.003630574,2241
2240,73.0,0.003645599,2251
2250,73.0,0.003660923,2261
2260,73.0,0.003675911,2271
2270,73.0,0.003690654,2281
2280,73.0,0.003705761,2291
2290,74.0,0.003719738,2301
2300,74.0,0.003734676,2311
2310,74.0,0.00375008,2321
2320,74.0,0.003765339,2331
2330,74.0,0.00378019,2341
2340,74.0,0.003795224,2351
2350,74.0,0.003810136,2361
2360,74.0,0.00382473,2371
2370,74.0,0.003839402,2381
2380,74.0,0.003853839,2391
2390,74.0,0.003868453,2401
2400,74.0,0.003882985,2411
2410,74.0,0.003897567,2421
2420,75.0,0.003911486,2431
2430,75.0,0.003926199,2441
2440,75.0,0.003940666,2451
2450,75.0,0.003955216,2461
2460,75.0,0.003969667,2471
2470,80.0,0.003983998,2481
2480,80.0,0.003998783,2491
2490,80.0,0.004013399,2501
2500,81.0,0.004027837,2511
2510,81.0,0.00404245,2521
2520,81.0,0.004056877,2531
2530,81.0,0.004071853,2541
2540,84.0,0.004085955,2551
2550,84.0,0.004100685,2561
2560,84.0,0.004115181,2571
2570,84.0,0.004129773,2581
2580,84.0,0.004144262,2591
2590,84.0,0.004159019,2601
2600,84.0,0.004173491,2611
2610,84.0,0.004188387,2621
2620,84.0,0.004202961,2631
2630,84.0,0.004217837,2641
2640,84.0,0.004232412,2651
2650,84.0,0.004247025,2661
2660,84.0,0.004261528,2671
2670,84.0,0.004276136,2681
2680,85.0,0.004290041,2691
2690,85.0,0.004304533,2701
