iterations,fitness,time,fevals
0,19.0,0.000593635,553
10,20.0,0.001076308,995
20,26.0,0.001533946,1449
30,29.0,0.00198478,1905
40,28.0,0.002456024,2362
50,29.0,0.002964559,2824
60,29.0,0.003379225,3263
70,30.0,0.003790869,3707
80,30.0,0.004253438,4170
90,31.0,0.004671435,4612
100,31.0,0.005115766,5057
110,31.0,0.005534093,5499
120,31.0,0.005939204,5933
130,31.0,0.006352415,6396
140,31.0,0.006741782,6851
150,32.0,0.007141971,7323
160,32.0,0.007550129,7781
170,32.0,0.007943578,8218
180,34.0,0.008336038,8671
190,34.0,0.008743122,9128
200,34.0,0.009166667,9596
210,35.0,0.009576125,10058
220,37.0,0.009973741,10509
230,37.0,0.010365141,10956
240,37.0,0.010749972,11396
250,38.0,0.011159953,11865
260,39.0,0.011552828,12318
270,36.0,0.011945276,12772
280,37.0,0.012347519,13228
290,37.0,0.012766443,13697
300,38.0,0.013160494,14146
310,39.0,0.013587462,14604
320,37.0,0.013987347,15057
330,39.0,0.014404938,15507
340,39.0,0.014793404,15950
350,39.0,0.015199086,16399
360,39.0,0.015615957,16862
370,41.0,0.016016729,17319
380,43.0,0.01640962,17781
390,43.0,0.016793012,18228
400,43.0,0.017174228,18675
410,42.0,0.01755289,19128
420,42.0,0.017979387,19584
430,42.0,0.018369591,20036
440,43.0,0.018770964,20504
450,43.0,0.019166639,20973
460,44.0,0.019568952,21436
470,43.0,0.019956028,21888
480,44.0,0.020336512,22325
490,44.0,0.020715983,22784
500,44.0,0.02110016,23238
510,44.0,0.021513359,23699
520,45.0,0.021901266,24161
530,44.0,0.022304896,24619
540,44.0,0.022684729,25077
550,47.0,0.023072195,25533
560,46.0,0.023452037,25992
570,46.0,0.023843806,26452
580,47.0,0.024222186,26906
590,52.0,0.024609314,27374
600,49.0,0.025003862,27828
610,49.0,0.025381879,28284
620,50.0,0.025765866,28732
630,50.0,0.026143294,29182
640,49.0,0.026527813,29632
650,49.0,0.026933991,30100
660,50.0,0.027321013,30556
670,50.0,0.027706592,31014
680,50.0,0.028087535,31472
690,51.0,0.028498461,31910
700,50.0,0.028891281,32372
710,50.0,0.029277398,32831
720,51.0,0.029707937,33290
730,51.0,0.030211871,33734
740,50.0,0.0306095,34192
750,51.0,0.031008949,34665
760,51.0,0.031423327,35115
770,51.0,0.031840351,35577
780,50.0,0.032251433,36047
790,52.0,0.032664242,36507
800,52.0,0.033060487,36958
810,53.0,0.043703764,37405
820,53.0,0.04410174,37865
830,56.0,0.0445005,38321
840,56.0,0.044887271,38777
850,54.0,0.04528721,39243
860,55.0,0.045682451,39690
870,57.0,0.046072793,40156
880,60.0,0.046467649,40614
890,59.0,0.046940865,41057
900,59.0,0.047488771,41501
910,60.0,0.048038806,41960
920,62.0,0.048599687,42424
930,65.0,0.04916077,42882
940,64.0,0.049696317,43326
950,66.0,0.05026124,43783
960,64.0,0.050789481,44242
970,64.0,0.051319193,44706
980,65.0,0.051844458,45155
990,65.0,0.0523776,45629
1000,62.0,0.052919056,46093
